open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA150,MA200,MACD_Long,MACD_Long_Signal
2025-06-20,104607.1,106486.2,102255.3,103246.1,199102.14,20795552000.0,3108911.0,97416.1,10175737000.0,105635.02,103673.51,95033.32,51.79013,581.9269,-530.1367,43.999714,48.546913,109609.22,105635.02,101660.83,116773.625,96612.74,76451.86,30.964376,40.13863,1470059.5,2930.8274,3159.0188,0.92776513,15.395942,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95033.32,,1277.0027,1831.9838
2025-06-21,103246.1,103940.6,100789.9,102079.8,120771.35,12390156000.0,2033604.0,58453.59,5997353500.0,105517.65,103825.92,95022.76,-209.49678,423.64212,-633.1389,41.055355,46.473175,109750.875,105517.65,101284.414,116875.086,96776.97,76678.85,20.739378,30.75782,1349288.1,2946.5327,3158.8523,0.9327858,16.163094,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95022.76,,1043.1969,1674.2264
2025-06-22,102079.8,103362.6,98115.4,100904.7,293562.62,29530841000.0,4876091.0,147071.52,14794588000.0,105294.86,103933.84,95003.02,-505.5615,237.8014,-743.3629,38.27616,44.463833,109961.125,105294.86,100628.586,116944.8,96929.05,76913.3,15.707094,22.470284,1055725.5,3110.866,3200.6194,0.9719575,17.656883,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95003.02,,779.3221,1495.2455
2025-06-23,100904.7,106050.0,99547.6,105290.9,297222.03,30424121000.0,4717211.0,150465.02,15408831000.0,105269.93,104135.49,95006.24,-381.86334,113.86846,-495.73178,51.479225,52.511063,109930.43,105269.93,100609.44,117112.4,97135.984,77159.56,31.296854,22.58111,1352947.6,3353.1184,3266.655,1.0264685,17.691479,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95006.24,,769.12244,1350.0209
2025-06-24,105291.0,106239.0,104570.8,106034.9,144449.89,15211187000.0,2565480.0,71801.2,7561433000.0,105303.49,104352.03,95015.13,-221.24667,46.845432,-268.0921,53.303844,53.705795,109975.375,105303.49,100631.62,117297.45,97347.71,77397.97,48.514557,31.839502,1497397.5,3232.767,3234.6858,0.9994068,17.636232,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95015.13,,793.75616,1238.768
2025-06-25,106034.9,108095.7,105755.6,107280.0,159277.83,17055576000.0,2665403.0,81148.88,8689451000.0,105429.125,104549.43,95046.59,6.4381304,38.763973,-32.325844,56.26774,55.665718,110164.52,105429.125,100693.72,117469.66,97605.01,77740.36,69.42528,49.745564,1656675.2,3169.0051,3216.7942,0.98514396,16.76047,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95046.59,,873.1042,1165.6353
2025-06-26,107280.1,108249.9,106500.0,106913.7,114433.38,12286992000.0,2181091.0,56752.074,6094350000.0,105688.89,104732.75,95079.21,155.52979,62.117134,93.41264,55.158535,54.947132,110112.81,105688.89,101264.97,117578.08,97878.14,78178.2,77.097,65.01228,1542241.9,3067.6406,3187.4563,0.9624103,15.881381,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95079.21,,918.26624,1116.1614
2025-06-27,106913.8,107686.0,106313.1,107010.7,118637.45,12685404000.0,2005062.0,60117.113,6428393500.0,105820.83,104936.516,95117.42,278.30496,105.3547,172.95026,55.40921,55.108265,110229.27,105820.83,101412.38,117666.625,98155.195,78643.766,83.01405,76.51211,1660879.4,2946.5876,3151.165,0.9350788,15.142175,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95117.42,,957.1385,1084.3568
2025-06-28,107010.6,107538.0,106767.0,107241.0,35670.418,3824572000.0,747193.0,18591.879,1993427500.0,105903.375,105173.08,95141.04,389.69626,162.223,227.47325,56.037594,55.504982,110350.016,105903.375,101456.74,117748.96,98432.984,79117.01,82.89351,81.00152,1696549.8,2791.1885,3103.5618,0.89935005,14.455769,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95141.04,,997.1035,1066.9061
2025-06-29,107240.9,108499.0,107112.6,108309.8,79448.33,8563401700.0,1398904.0,41552.004,4478823400.0,106028.77,105420.586,95165.26,557.7881,241.33603,316.45206,58.930202,57.34198,110589.79,106028.77,101467.75,117909.55,98693.54,79477.52,87.20861,84.372055,1775998.1,2690.8464,3069.2185,0.87672037,13.503738,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95165.26,,1079.7281,1069.4706
2025-06-30,108309.8,108783.9,106686.4,107087.4,114681.38,12341254000.0,1865096.0,55900.03,6016047600.0,105879.23,105607.66,95196.64,585.614,310.19162,275.42236,54.512413,54.63328,110070.68,105879.23,101687.766,117951.766,98969.97,79988.164,87.74746,85.94986,1661316.8,2648.4646,3049.7842,0.86841047,12.670009,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95196.64,96223.03,1083.8535,1072.3472
2025-07-01,107087.3,107499.9,105182.6,105637.9,120434.4,12798967000.0,2043731.0,58611.965,6229056000.0,105660.3,105764.914,95230.2,485.11163,345.17563,139.936,49.74977,51.598557,109371.516,105660.3,101949.08,117953.25,99222.29,80491.32,83.045586,86.00055,1540882.2,2624.81,3035.1345,0.86480844,12.59741,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95230.2,96244.37,1009.48645,1059.775
2025-07-02,105637.9,109690.4,105010.0,108800.0,177567.27,19179637000.0,2621458.0,92413.93,9983566000.0,105669.82,105866.23,95304.44,653.0894,406.7584,246.33104,58.3074,57.061825,109412.06,105669.82,101927.58,118051.16,99502.49,80953.836,82.30564,84.36623,1718449.6,2771.638,3068.0398,0.90339047,11.947125,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95304.44,96281.46,1098.9602,1067.612
2025-07-03,108800.0,110484.0,108480.6,109545.2,141488.0,15492329000.0,2342574.0,73227.89,8018864000.0,105857.234,105986.28,95359.45,836.69946,492.7466,343.95288,60.034748,58.228527,109946.72,105857.234,101767.75,118145.625,99795.07,81444.516,85.07623,83.475815,1859937.6,2716.7637,3046.747,0.89169323,11.689809,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95359.45,96306.88,1207.2255,1095.5348
2025-07-04,109545.1,109732.3,107200.0,107935.4,132305.84,14316423000.0,1957162.0,64249.7,6952968700.0,105948.09,106043.49,95427.625,842.6014,562.7176,279.88385,54.75705,54.848133,110132.35,105948.09,101763.84,117978.875,100127.04,82275.2,88.03732,85.13973,1727631.8,2703.5876,3036.458,0.89037544,10.880505,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95427.625,96316.445,1213.2661,1119.081
2025-07-05,107935.3,108368.1,107688.3,108153.4,36660.95,3960654300.0,734951.0,18462.03,1994707200.0,106081.12,106117.69,95504.95,855.0134,621.17676,233.83669,55.329754,55.2178,110358.695,106081.12,101803.55,117812.83,100453.03,83093.234,84.32051,85.811356,1764292.6,2559.0315,2989.325,0.85605663,10.129008,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95504.95,96326.836,1223.2645,1139.9177
2025-07-06,108153.4,109684.7,107743.4,109145.8,72388.6,7864421400.0,1278877.0,37107.027,4031820500.0,106253.08,106234.17,95589.164,934.16003,683.7734,250.38663,57.93989,56.90431,110715.305,106253.08,101790.85,117495.16,100822.11,84149.07,82.77184,85.04322,1836681.2,2514.9077,2968.3645,0.8472369,10.006491,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95589.164,96371.664,1275.3169,1166.9976
2025-07-07,109145.8,109667.3,107456.0,108203.9,106397.58,11536683000.0,1788546.0,52139.047,5654097400.0,106322.31,106309.12,95667.49,910.3864,729.096,181.29044,54.674515,54.845886,110857.74,106322.31,101786.875,117393.82,101109.93,84826.04,76.78714,81.29317,1730283.8,2493.2214,2953.2231,0.84423745,9.736789,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95667.49,96425.51,1266.3501,1186.868
2025-07-08,108203.9,109180.0,107400.0,108873.1,95156.02,10320330000.0,1658291.0,47448.08,5146117000.0,106530.17,106407.57,95750.56,934.7691,770.2306,164.53848,56.548214,56.032375,111113.805,106530.17,101946.54,117141.78,101439.29,85736.8,73.2587,77.605896,1825439.8,2442.277,2929.7588,0.83361036,9.454424,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95750.56,96481.055,1285.8116,1206.6567
2025-07-09,108873.2,112036.8,108273.5,111199.9,167834.73,18458202000.0,2548622.0,87925.1,9671704000.0,106833.37,106543.664,95849.07,1128.8334,841.9512,286.8822,62.37258,59.881016,111757.47,106833.37,101909.266,117107.625,101751.89,86396.16,73.36739,74.47108,1993274.5,2536.636,2946.4294,0.8609186,10.455805,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95849.07,96550.74,1412.3623,1247.7979
2025-07-10,111199.8,117500.0,110432.2,115979.2,225570.22,25573716000.0,3420723.0,119208.75,13523226000.0,107374.9,106772.16,95973.07,1649.2686,1003.4147,645.8539,70.97779,66.25214,113544.36,107374.9,101205.43,117334.16,102097.3,86860.445,82.16184,76.26265,2218844.8,2860.2905,3028.857,0.94434655,12.909923,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,95973.07,96654.875,1752.4662,1348.7316
2025-07-11,115979.2,118882.8,115186.7,117500.0,199819.36,23468288000.0,3481508.0,100784.695,11836216000.0,108053.66,107034.34,96118.195,2159.539,1234.6395,924.8996,73.08697,67.95255,115299.31,108053.66,100807.99,117545.39,102476.92,87408.45,88.64868,81.39264,2418664.0,2919.9912,3042.2017,0.95982826,15.467208,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96118.195,96768.07,2110.5327,1501.0918
2025-07-12,117500.0,118176.9,116862.4,117389.3,63722.473,7488784400.0,1330505.0,31394.033,3689856500.0,108782.68,107234.016,96248.69,2525.883,1492.8882,1032.9948,72.67295,67.69187,116540.06,108782.68,101025.29,117747.92,102845.86,87943.8,89.03016,86.61356,2354941.5,2805.3132,3007.6477,0.9327267,17.84183,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96248.69,96861.875,2400.592,1680.9918
2025-07-13,117389.4,119655.0,117164.3,119038.3,90052.38,10670542000.0,1810973.0,45809.832,5428491000.0,109646.18,107479.59,96398.54,2915.6636,1777.4434,1138.2203,74.94937,69.5207,117733.63,109646.18,101558.73,117960.914,103243.945,88526.97,91.68521,89.78802,2444994.0,2782.8408,2997.3088,0.9284465,20.341822,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96398.54,96960.17,2719.0398,1888.6014
2025-07-14,119038.3,123300.0,118862.6,119816.5,221556.12,26804450000.0,4034670.0,113834.67,13772359000.0,110337.875,107716.25,96547.68,3249.899,2071.9346,1177.9646,75.96684,70.352295,119258.76,110337.875,101417.0,118193.78,103646.49,89099.2,88.659134,89.791504,2666550.0,2901.0237,3026.1106,0.9586641,23.25666,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96547.68,97080.5,3016.6272,2114.2065
2025-07-15,119816.5,119919.4,115678.1,117738.5,269977.44,31656600000.0,4738657.0,131447.5,15412736000.0,110895.19,107864.055,96682.35,3308.9622,2319.34,989.62213,68.02185,65.35292,120128.02,110895.19,101662.36,118306.38,104015.29,89724.195,82.111916,87.48542,2396572.5,2996.7576,3050.4143,0.98241,24.326654,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96682.35,97197.9,3152.0815,2321.7815
2025-07-16,117738.6,120100.0,117017.1,118590.7,159165.95,18903224000.0,3160880.0,79673.55,9462556000.0,111433.8,107990.016,96832.51,3385.5093,2532.574,852.93555,69.433716,66.381645,121070.984,111433.8,101796.6,118397.016,104399.22,90401.43,73.76548,81.51218,2555738.5,3002.9106,3051.0642,0.9842175,25.358202,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96832.51,97314.555,3294.7446,2516.3743
2025-07-17,118590.7,120951.5,117412.8,119176.6,164274.4,19529126000.0,3301670.0,82532.266,9814513000.0,112017.74,108206.48,96988.73,3453.6394,2716.7869,736.8525,70.401276,67.087105,121969.58,112017.74,102065.91,118506.125,104782.7,91059.28,71.577065,75.81815,2720013.0,3041.1814,3060.817,0.9935849,26.499247,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,96988.73,97441.94,3429.5427,2699.0078
2025-07-18,119176.5,120846.1,116788.9,117896.4,162246.9,19250655000.0,3368152.0,78772.03,9348607000.0,112536.11,108391.88,97137.23,3365.536,2846.5369,518.9991,65.52088,64.00565,122524.68,112536.11,102547.54,118499.04,105150.766,91802.49,70.38454,71.90903,2557766.0,3113.7542,3080.7444,1.0107148,27.235836,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,97137.23,97567.625,3463.6372,2851.9338
2025-07-19,117896.5,118456.0,117245.9,117814.4,52531.19,6197161000.0,1248912.0,24526.72,2893580500.0,113039.6,108552.945,97278.664,3251.6138,2927.5522,324.0616,65.20906,63.808537,122975.58,113039.6,103103.625,118563.195,105491.76,92420.32,68.63443,70.19868,2505234.8,2977.7788,3043.3315,0.9784602,27.919811,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,97278.664,97688.95,3471.37,2975.821
2025-07-20,117814.3,118158.7,117618.0,117919.6,11203.284,1320995200.0,280653.0,6090.613,718187200.0,113497.21,108708.086,97409.78,3133.695,2968.7808,164.91441,65.436325,63.958057,123404.836,113497.21,103589.59,118841.41,105767.2,92693.0,65.89182,68.3036,2516438.2,2803.7017,2993.279,0.9366657,28.554932,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,97409.78,97805.64,3465.8848,3073.8337
