open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA3,MA5,MA21,MA35,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,Volume_MA20,Volume_Ratio,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Fast_Signal,MA_Signal,MACD_Signal_Analysis,MACD_Zero_Cross,RSI_Signal,BB_Width,BB_Squeeze,BB_Breakout_Strength,BB_Signal,Stoch_Signal,Fib_Key_Zone,综合信号
2025-07-21 13:30:00,118264.6,118663.9,118212.5,118590.1,2279.641,270097608.5146,51077.0,1252.417,148383159.7038,118264.06666666658,118220.7399999999,118502.1904761905,118663.07142857145,118220.7399999999,118502.1904761905,-105.39635185425868,-142.3436961082556,36.94734425399693,59.265913061596976,52.93685436894881,52.368029604399794,118921.54641288488,118321.71666666669,117721.8869204485,1437.1010499999988,1.586277457663817,119890.06650560364,118722.3866666667,117554.70682772977,59.833180357077936,45.72720910848983,27466.247000000003,331.4013088763263,307.8979349804461,1.0763349513772245,26.741460364344807,119200.0,118784.1444,118526.8778,118318.95,118111.02219999999,117814.98939999999,117437.9,119679.2912,119929.5094,uptrend,119200.0,117437.9,fib_golden_zone_带量,118526.8778,119679.2912,0.6538788945008841,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看涨区域,0.010138962873705113,False,,中轨附近,看涨交叉,,中性
2025-07-21 13:45:00,118590.1,119075.0,118590.1,118805.9,4518.13,537028607.0664,71165.0,2734.408,325011649.3636,118553.56666666658,118347.67999999989,118494.39523809525,118676.52285714287,118347.67999999989,118494.39523809525,-36.5273003558832,-107.07156419079814,70.54426383491494,65.42903989805602,56.99846741208434,55.23626154099406,119025.54124695055,118342.71666666669,117659.89208638282,1597.6078999999988,2.8280593755201155,119888.71453604088,118721.54333333336,117554.37213062585,78.05035556398506,60.05280667312329,31984.377000000004,350.5886452667848,316.32660474328173,1.108312231755874,27.226106060637306,119200.0,118784.1444,118526.8778,118318.95,118111.02219999999,117814.98939999999,117437.9,119679.2912,119929.5094,uptrend,119200.0,117437.9,fib_golden_zone_带量,118526.8778,119679.2912,0.7763464048578375,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看涨区域,0.01153978207559932,False,,中轨附近,看涨交叉,强势区,中性
2025-07-21 14:00:00,118805.8,118923.0,118389.0,118622.0,2127.268,252340970.3835,51517.0,777.808,92259588.2111,118672.66666666657,118444.01999999987,118476.86190476191,118689.16000000002,118444.01999999987,118476.86190476191,-9.255216556295636,-74.46611497929732,65.21089842300168,56.87379567788798,52.81541538932489,52.412239853754215,119032.5569824039,118344.54166666669,117656.52635092947,1661.369249999999,1.280430584591596,119872.22867692252,118710.30666666669,117548.38465641085,77.71815719290719,71.86723103799007,29857.109000000004,373.5150646084367,326.6920045174112,1.1433247812727847,25.689793772566713,119200.0,118759.388,118486.806,118266.5,118046.194,117732.538,117333.0,119707.824,119972.938,uptrend,119200.0,117333.0,fib_golden_zone_带量,118486.806,119707.824,0.690412426352437,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看涨区域,0.011627326550895758,False,,中轨附近,看涨交叉,,中性
2025-07-21 14:15:00,118622.1,119086.1,118596.5,118885.0,2508.849,298386866.0718,48537.0,1255.916,149354374.8757,118770.96666666656,118633.53999999988,118475.86190476191,118706.27714285716,118633.53999999988,118475.86190476191,40.70033220615005,-36.07729925081486,76.77763145696491,64.59736808862871,57.607037466448844,55.805196249049324,119147.16526229354,118368.20833333336,117589.25140437318,1745.7868999999992,1.4370877682722911,119844.88123804273,118701.18666666669,117557.49209529065,74.91783257926444,76.89544844538557,32365.958000000006,388.02568153238286,334.4495281118204,1.1601920436935096,25.410370824640058,119200.0,118747.588,118467.706,118241.5,118015.294,117693.238,117283.0,119721.424,119993.638,uptrend,119200.0,117283.0,neutral,118467.706,119721.424,0.8356807511737089,2025-07-22 22:10:12,快速金叉,金叉,看涨,零轴上穿,看涨区域,0.01316159026022562,False,,中轨附近,看跌交叉,,强烈看涨
2025-07-21 14:30:00,118885.0,119027.4,118692.3,119011.8,1146.709,136333160.9996,32373.0,526.615,62614854.3296,118839.5999999999,118782.95999999988,118487.37619047619,118723.81714285717,118782.95999999988,118487.37619047619,89.34307474360685,5.729492080659043,83.6135826629478,67.83732641533967,59.73032464838972,57.344796032985116,119337.76756097082,118423.50833333336,117509.2491056959,1736.6114499999992,0.6603140846503117,119798.20124224946,118689.91666666669,117581.63209108391,80.23884723265579,77.6249456682758,33512.66700000001,381.4099713408339,334.48050296363806,1.1403055423601107,25.165875745204232,119200.0,118747.588,118467.706,118241.5,118015.294,117693.238,117283.0,119721.424,119993.638,uptrend,119200.0,117283.0,neutral,118467.706,119721.424,0.9018257694314048,2025-07-22 22:10:12,快速金叉,金叉,看涨,,看涨区域,0.015440502320941992,False,,中轨附近,看涨交叉,,强烈看涨
2025-07-21 14:45:00,119011.8,119200.0,118740.4,118794.3,1744.923,207596860.6098,41517.0,857.57,102047875.8398,118897.03333333322,118823.79999999989,118496.09047619047,118736.87428571431,118823.79999999989,118496.09047619047,95.66537920550036,35.708121122272814,59.95725808322754,57.336533285373356,54.67202213306715,53.95922711435735,119382.57359969009,118485.95000000003,117589.32640030996,1782.5137999999995,0.9789113554127886,119673.71887007328,118662.87000000001,117652.02112992674,81.86055659179537,79.00574546790521,31767.74400000001,391.1837249232304,340.43857425108416,1.14905816940333,26.11534190423838,119200.0,118747.588,118467.706,118241.5,118015.294,117693.238,117283.0,119721.424,119993.638,uptrend,119200.0,117283.0,neutral,118467.706,119721.424,0.788367240479918,2025-07-22 22:10:12,快速金叉,金叉,看涨,,看涨区域,0.01513468220814476,False,,中轨附近,看涨交叉,强势区,强烈看涨
2025-07-21 15:00:00,118794.4,118938.3,118623.6,118738.0,1336.256,158725964.4098,32189.0,583.407,69307444.4582,118848.03333333322,118810.21999999988,118498.8476190476,118734.21142857143,118810.21999999988,118498.8476190476,91.24252958060242,54.21959060838268,37.02293897221974,54.775948226460855,53.411136886810404,53.10705310878349,119411.36375375754,118531.6666666667,117651.96957957586,1803.0129999999997,0.7411238854073711,119610.81516310803,118645.24666666666,117679.67817022529,71.69078444536056,77.93006275660393,30431.48800000001,381.62325930782623,339.21292785817525,1.1250256932052505,25.5197171598634,119200.0,118747.588,118467.706,118241.5,118015.294,117693.238,117283.0,119721.424,119993.638,uptrend,119200.0,117283.0,fib_golden_zone_缩量,118467.706,119721.424,0.758998435054773,2025-07-22 22:10:12,快速金叉,金叉,看涨,,看涨区域,0.014843241672534887,False,,中轨附近,看跌交叉,强势区,强烈看涨
2025-07-21 15:15:00,118737.9,119111.8,118669.2,118675.0,1546.377,183874548.0071,33498.0,841.418,100057079.7892,118735.76666666656,118820.81999999988,118494.29047619046,118726.0942857143,118820.81999999988,118494.29047619046,78.66189084560028,62.36702402078855,16.294866824811734,51.75831239477689,51.966849391060165,52.13955235084554,119433.52441304794,118552.97500000003,117672.42558695213,1841.5313499999997,0.8397234182301595,119521.21421066172,118622.67333333332,117724.13245600493,52.11691034960407,68.55608379558669,28885.111000000008,389.2453518943487,344.136121769691,1.131079614347623,26.250426139496916,119200.0,118688.588,118372.206,118116.5,117860.794,117496.738,117033.0,119789.424,120097.138,uptrend,119200.0,117033.0,fib_golden_zone,118372.206,119789.424,0.7577295800646054,2025-07-22 22:10:12,快速死叉,金叉,看涨,,看涨区域,0.01485495261587329,False,,中轨附近,看跌交叉,强势区,强烈看涨
2025-07-21 15:30:00,118675.1,118710.0,118284.0,118402.5,1733.699,205416893.8601,45327.0,743.584,88110944.654,118605.16666666657,118724.31999999988,118489.67142857141,118704.49142857143,118724.31999999988,118489.67142857141,36.195554162273766,53.643200734616954,-17.44764657234319,40.49936308849045,46.15337297358388,48.15520152407017,119407.63606123907,118572.25000000004,117736.86393876102,1859.6118999999994,0.932290764540709,119414.54954679907,118590.68,117766.81045320092,33.80565863500109,52.537784476655254,27151.412000000008,393.83968290755513,348.03440168542,1.1316113608319025,23.0583502072324,119200.0,118664.988,118334.006,118066.5,117798.994,117418.138,116933.0,119816.624,120138.538,uptrend,119200.0,116933.0,fib_golden_zone,118334.006,119816.624,0.6482134980149978,2025-07-22 22:10:12,快速死叉,金叉,看跌,,看跌区域,0.014090751609065812,False,,中轨附近,看跌交叉,,中性
2025-07-21 15:45:00,118402.5,118555.0,118209.5,118304.1,1513.172,179136866.2146,29113.0,675.453,79983309.1311,118460.53333333325,118582.77999999988,118480.91428571427,118674.61142857144,118582.77999999988,118480.91428571427,-5.712494270250318,33.85796906632787,-39.570463336578186,37.099501680033654,44.22925189871225,46.79924121908734,119377.6358646907,118585.90000000004,117794.16413530937,1886.1517499999995,0.8022535832549,119327.08263227779,118559.48666666666,117791.89070105554,19.250839328381648,35.057802770995615,25638.24000000001,387.79722254411075,347.91371589087623,1.1146362009646784,20.900867123023936,119200.0,118664.988,118334.006,118066.5,117798.994,117418.138,116933.0,119816.624,120138.538,uptrend,119200.0,116933.0,fib_618_bounce,118066.5,118334.006,0.6048081164534653,2025-07-22 22:10:12,快速死叉,金叉,看跌,零轴下穿,看跌区域,0.013352951146648376,False,,中轨附近,看跌交叉,反转区,中性
2025-07-21 16:00:00,118304.2,118381.0,117899.0,117957.0,3298.782,389455939.3323,55810.0,1269.886,149927539.8729,118221.19999999991,118415.31999999988,118452.49047619046,118627.50571428573,118415.31999999988,118452.49047619046,-75.33944038949267,-2.5411674189456406,-72.79827297054703,27.573490744638207,38.182315372236445,42.37939334994941,119369.59230139223,118587.53333333338,117805.47436527454,2010.1556999999993,1.6410579538689472,119318.34540057636,118525.73333333334,117733.12126609031,8.981840774359055,20.679446245913947,22339.45800000001,399.5725697260969,354.2987770389297,1.127784219481493,21.322164426472387,116600.0,117213.6,117593.2,117900.0,118206.8,118643.6,119200.0,119907.2,120276.4,neutral,119200.0,116600.0,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.01318956463763496,False,,弱势下轨区域,看跌交叉,,看跌
2025-07-21 16:15:00,117957.0,117965.8,117437.9,117888.0,5766.381,678707018.3465,93081.0,2487.157,292755924.5282,118049.69999999991,118245.31999999988,118418.58095238094,118588.11428571428,118245.31999999988,118418.58095238094,-130.1011294341297,-45.061154757340326,-85.03997467678937,26.02376652575081,37.09654389908522,41.56011953646942,119471.7814163075,118556.14166666672,117640.50191702595,2256.0707499999994,2.5559397904520513,119304.34629635295,118488.99333333333,117673.64037031372,13.184075611100761,13.80558523794717,16573.07700000001,415.6134985103359,362.56550194183825,1.1463128628741062,24.054547722330486,116600.0,117213.6,117593.2,117900.0,118206.8,118643.6,119200.0,119907.2,120276.4,neutral,119200.0,116600.0,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.015446517350660629,False,,弱势下轨区域,超卖交叉,,看跌
2025-07-21 16:30:00,117888.1,118090.6,117762.8,117823.1,1366.832,161201262.8051,34386.0,670.27,79054175.3064,117889.36666666658,118074.93999999987,118381.53809523808,118544.42571428571,118074.93999999987,118381.53809523808,-172.75748311000643,-87.62659754156236,-85.13088556844407,24.512002987786687,36.05792275388472,40.78150502715961,119557.28539611993,118492.22500000005,117427.16460388017,2286.5610499999993,0.5977675514065108,119301.89314193821,118452.89666666667,117603.90019139512,17.671207415656568,13.279041267038812,15206.245000000008,404.6368111965443,360.9100018493699,1.1211571004491703,25.162091204463476,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.01797688238396872,False,,弱势下轨区域,超卖交叉,,看跌
2025-07-21 16:45:00,117823.1,117885.4,117640.5,117726.7,1071.191,126135786.3074,28479.0,445.477,52460044.8048,117812.59999999992,117939.77999999987,118351.94285714284,118497.6942857143,117939.77999999987,118351.94285714284,-209.6760571157938,-128.30975073297284,-81.36630638282097,22.270108486190953,34.51226208501326,39.62373383732251,119573.45829907228,118402.29166666673,117231.12503426117,2245.1038499999995,0.4771231406511553,119321.27695620796,118418.12000000001,117514.96304379206,21.936211517684693,17.597164848147358,14135.054000000007,384.6697097969755,355.3857160470187,1.0824005930111227,26.754529739653233,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.019782837239378674,False,,弱势下轨区域,看涨交叉,,看跌
2025-07-21 17:00:00,117726.3,118080.3,117700.0,117888.5,1362.456,160698523.626,29539.0,709.429,83674794.4042,117812.76666666659,117856.65999999987,118344.49047619046,118459.08285714287,117856.65999999987,118344.49047619046,-211.53925055571017,-156.05291734055194,-55.486333215158226,34.07667799180074,39.22148957711521,42.50056168362324,119555.84267507038,118341.16666666673,117126.49065826308,2076.7430999999992,0.656054184073129,119327.06106100268,118394.02666666667,117460.99227233067,25.228997464580086,21.612138799307132,15497.510000000007,384.12349607235393,356.57211052097034,1.0772673597806894,26.09248834000583,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.020528376432607697,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 17:15:00,117888.4,117944.2,117459.8,117525.0,1770.436,208458893.0411,31933.0,590.103,69519754.7541,117713.3999999999,117770.25999999986,118312.85238095238,118417.80857142858,117770.25999999986,118312.85238095238,-250.4021921763342,-187.50267561914603,-62.89951655718818,24.37330417579903,33.40898230481195,38.20621737900463,119495.4309056746,118227.83333333339,116960.23576099217,2050.1685499999994,0.8635563158941251,119367.14305950812,118355.52333333335,117343.90360715857,20.15727977833041,22.44082958686508,13727.074000000008,396.65805906330894,362.65915287711437,1.0937489262754523,26.924968149445693,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,115850.69679999999,115476.79659999999,downtrend,119200.0,116566.9,fib_382_reject,115850.69679999999,117572.7442,0.3638676844783729,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.021443302082130317,False,,弱势下轨区域,看跌交叉,关键支撑区,看跌
2025-07-21 17:30:00,117527.2,117686.9,117333.0,117375.0,2222.363,261079707.6066,41759.0,830.135,97531260.227,117596.16666666657,117667.65999999987,118263.12380952381,118371.66,117667.65999999987,118263.12380952381,-289.1336616742774,-221.37967097085647,-67.75399070342093,21.43484600168369,31.344673328738082,36.603697970579205,119332.26024721065,118091.43333333339,116850.60641945613,2048.984249999999,1.0846169266552443,119404.14202271002,118309.0,117213.85797728998,15.742117156627657,20.37613146651273,11504.711000000008,391.3133016803946,362.2420503591563,1.0802536626888422,28.324424321474645,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,115850.69679999999,115476.79659999999,downtrend,119200.0,116566.9,neutral,115850.69679999999,117572.7442,0.3069006114465854,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.02101468123220779,False,,弱势下轨区域,看跌交叉,,看跌
2025-07-21 17:45:00,117374.9,117870.2,117283.0,117815.3,1401.278,164779115.5583,33903.0,708.26,83290206.4218,117571.76666666656,117666.09999999989,118246.17619047618,118340.49714285714,117666.09999999989,118246.17619047618,-257.8267039173079,-233.52868195300695,-24.298021964300943,44.393068161011314,42.563372353862135,43.86108073434718,119122.2051164526,118009.85000000005,116897.4948835475,2085.6567999999993,0.6718641341183269,119402.41661465388,118286.19333333333,117169.97005201278,25.90531671496736,20.60157121664182,12905.989000000009,415.7991389703449,372.9543336753868,1.1148794944215596,27.537261909548015,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.018851902895437214,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 18:00:00,117815.2,117919.0,117803.3,117908.0,877.76,103455027.8286,21710.0,467.306,55077787.2165,117699.43333333323,117702.35999999987,118235.11428571428,118315.86857142857,117702.35999999987,118235.11428571428,-219.1668513515324,-228.74140508584875,9.574553734316368,48.11707586975438,44.615353559619,45.24670882852581,118882.31076766577,117940.68333333339,116999.05589900102,2046.6529499999992,0.4288758384756929,119392.95480531179,118266.86,117140.76519468821,49.102924255198865,30.250119375597972,13783.749000000009,378.28674659905147,360.70412730989204,1.0487452678190556,26.326245935630368,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速死叉,死叉,看涨,,看跌区域,0.015967813780950753,False,,中轨附近,看涨交叉,,中性
2025-07-21 18:15:00,117908.0,118197.0,117846.1,117952.9,1548.404,182753549.3585,30303.0,795.733,93929262.8345,117892.06666666658,117715.23999999987,118235.85238095238,118297.05714285714,117715.23999999987,118235.85238095238,-181.88503930045408,-213.1226164907172,31.237577190263124,50.008929242749524,45.628579765182856,45.925492074796416,118610.42534365896,117880.50833333338,117150.59132300779,2057.0453499999994,0.7527320678661753,119373.36794864835,118246.82666666666,117120.28538468498,72.19811860266888,49.06878652427838,15332.15300000001,374.8634032741693,360.23726410465883,1.0406014053150847,23.489483754771825,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,119916.2032,120290.1034,neutral,119200.0,116566.9,neutral,,,,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看涨区域,0.012384015315943266,True,,中轨附近,看涨交叉,,中性
2025-07-21 18:30:00,117952.9,117973.5,117400.7,117432.9,1441.452,169572618.612,31683.0,515.714,60669700.6141,117764.5999999999,117696.81999999988,118196.24285714285,118261.42285714285,117696.81999999988,118196.24285714285,-212.50447911753145,-212.9165706996553,0.4120915821238498,33.50273165116174,37.15167806979975,39.90906400043183,118464.06583707308,117799.70833333337,117135.35082959366,2015.1358999999993,0.7153125503843193,119386.35756660493,118207.91999999998,117029.48243339504,55.69448373204322,58.99850886330367,13890.70100000001,399.6054778648985,370.3592991472943,1.0789670430442542,23.340874928843867,116566.9,117188.3116,117572.7442,117883.45,118194.1558,118636.5166,119200.0,115850.69679999999,115476.79659999999,downtrend,119200.0,116566.9,neutral,115850.69679999999,117572.7442,0.32888990163685317,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看跌区域,0.011279442252264365,True,,中轨附近,看跌交叉,,中性
2025-07-21 18:45:00,117432.9,117432.9,117033.0,117116.3,2845.129,333461481.0593,51215.0,1028.369,120528350.439,117500.6999999999,117645.07999999989,118126.06190476187,118214.15428571426,117645.07999999989,118126.06190476187,-265.8711190108734,-230.56808680339466,-35.30303220747871,27.13976172310903,33.11754200859534,36.82499246221611,118407.21068685627,117700.72500000003,116994.2393131438,1931.4858499999996,1.4730260643638682,119432.35335734814,118158.42999999998,116884.50664265182,32.283337218424585,53.39197985104557,11045.572000000011,399.64229313178544,371.765999187899,1.074983441209741,25.065931601467618,116566.9,117167.49639999999,117539.0518,117839.35,118139.6482,118567.1914,119111.8,115874.68719999999,115513.31139999999,downtrend,119111.8,116566.9,neutral,115874.68719999999,117539.0518,0.2158827458839274,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.01200478054585024,True,,中轨附近,看跌交叉,,看跌
2025-07-21 19:00:00,117116.4,117400.0,116933.0,117391.2,1872.312,219412216.989,44948.0,980.275,114907618.116,117313.46666666656,117560.2599999999,118058.69523809521,118182.48857142856,117560.2599999999,118058.69523809521,-264.6380527609581,-241.92474212258247,-22.713310638375617,38.895807763958324,39.282556438929944,40.98298109725065,118361.54303535265,117653.57500000003,116945.6069646474,1918.7380499999995,0.9758038623354556,119449.31163124513,118126.52999999998,116803.74836875484,19.93559834169241,35.97113976405341,12917.884000000011,408.0620064903122,376.3009516075229,1.0844033339461647,27.01567259098481,116566.9,117167.49639999999,117539.0518,117839.35,118139.6482,118567.1914,119111.8,115874.68719999999,115513.31139999999,downtrend,119111.8,116566.9,neutral,115874.68719999999,117539.0518,0.3239027073755354,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.01203479002406208,True,,中轨附近,看跌交叉,,强烈看跌
2025-07-21 19:15:00,117391.2,117485.7,116947.4,117043.5,1000.649,117310952.725,28047.0,409.693,48042907.4378,117183.66666666656,117387.3599999999,117983.52857142856,118141.21714285713,117387.3599999999,117983.52857142856,-298.25625688502623,-260.7019137100637,-37.554343174962526,31.415890333842995,34.90058795552649,37.688645947296244,118394.2703527583,117583.20000000003,116772.12964724175,1843.3280499999994,0.5428491146760341,119516.1854882907,118093.14666666665,116670.1078450426,17.382815331970438,23.20058363069582,11917.235000000011,424.34175567902355,384.0151920071648,1.1050129383191338,27.806847017037672,116566.9,117072.6716,117385.5642,117638.45,117891.3358,118251.3766,118710.0,115983.97679999999,115679.65659999999,downtrend,118710.0,116566.9,neutral,115983.97679999999,117385.5642,0.22238812934534297,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.013795684294325733,False,,中轨附近,看跌交叉,,强烈看跌
2025-07-21 19:30:00,117044.0,117044.0,116600.0,116800.0,3844.075,449061595.5135,57478.0,1458.861,170481235.7314,117078.23333333322,117156.77999999988,117884.24285714285,118091.1057142857,117156.77999999988,117884.24285714285,-343.1541590091365,-288.1859954764213,-54.96816353271521,27.150040571486144,32.19226759991376,35.58526464813743,118468.77802920411,117497.9416666667,116527.10530412928,1978.196349999999,1.943222168011786,119600.37867863144,118046.83333333331,116493.28798803518,19.17185671181989,18.83009012849426,8073.160000000012,426.7990362191456,386.87161143539504,1.1032058791690849,30.11740076057427,116566.9,117036.0916,117326.3542,117560.95,117795.54579999999,118129.5466,118555.0,116026.1368,115743.82659999999,downtrend,118555.0,116566.9,neutral,116026.1368,117326.3542,0.11724762335898856,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.016525163739320854,False,,弱势下轨区域,超卖交叉,,看跌
2025-07-21 19:45:00,116800.1,116859.3,116614.3,116724.7,1915.087,223548876.2511,40470.0,1040.713,121486515.2568,116856.06666666655,117015.13999999987,117775.33333333333,118037.52285714285,117015.13999999987,117775.33333333333,-375.17891758652695,-317.18363617978986,-57.99528140673709,25.88210112330371,31.381271945834893,34.95188602889391,118520.39406734351,117414.4416666667,116308.48926598988,1986.704549999999,0.9639515850507319,119658.07079465388,117990.34666666666,116322.62253867945,9.691320289361128,15.415330777717164,6158.073000000011,404.07415669175236,380.115820414662,1.0630290427032336,32.139135286168795,116566.9,116995.0276,117259.8862,117473.95,117688.0138,117992.7826,118381.0,116073.46479999999,115815.8626,downtrend,118381.0,116566.9,neutral,116073.46479999999,117259.8862,0.08698528195799703,2025-07-22 22:10:12,快速死叉,死叉,看跌,,强买入,0.018838439036597533,False,,弱势下轨区域,超卖交叉,,看跌
2025-07-21 20:00:00,116724.7,116942.2,116566.9,116881.4,1655.866,193309799.163,37860.0,936.089,109292668.3366,116802.03333333321,116968.15999999987,117684.24285714286,117988.39142857143,116968.15999999987,117684.24285714286,-370.36155267637514,-334.9096083453183,-35.451944331056836,33.43002067872719,35.04831559654091,37.38700938381416,118429.54854539207,117330.51666666668,116231.48478794128,2002.685049999999,0.826822969492882,119696.27101242603,117947.35333333332,116198.4356542406,14.23025060941346,14.364475870198172,7813.939000000011,400.4773871052837,379.8864956330116,1.0542027466334678,32.86434248830032,116566.9,116951.6036,117189.5982,117381.95,117574.3018,117848.1586,118197.0,116123.5128,115892.03859999999,downtrend,118197.0,116566.9,neutral,116123.5128,117189.5982,0.19293294889883988,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.018733947654005774,False,,中轨附近,超卖交叉,,强烈看跌
2025-07-21 20:15:00,116881.3,117079.3,116855.7,117029.1,1116.43,130601349.8988,26633.0,697.107,81549672.6009,116878.39999999986,116895.73999999987,117602.86666666667,117950.70285714285,116895.73999999987,117602.86666666667,-341.07083551255346,-336.96335073439667,-4.107484778156788,40.13413920099982,38.39040418820367,39.62393657223602,118397.17911592401,117289.1916666667,116181.20421740938,1981.187699999999,0.5635155114278171,119711.57953098476,117910.31333333332,116109.04713568189,26.824005206786442,16.915192035187022,8930.369000000012,378.36771371712393,372.4442815552494,1.0159042102543219,31.819803063512175,116566.9,116951.6036,117189.5982,117381.95,117574.3018,117848.1586,118197.0,116123.5128,115892.03859999999,downtrend,118197.0,116566.9,neutral,116123.5128,117189.5982,0.2835408870621496,2025-07-22 22:10:12,快速死叉,死叉,看跌,,看跌区域,0.018893257486268477,False,,中轨附近,看涨交叉,,强烈看跌
2025-07-21 20:30:00,117029.0,117168.7,116876.4,117109.5,1142.119,133694820.8846,24144.0,773.657,90566795.518,117006.66666666653,116908.93999999987,117528.31904761905,117923.97428571427,116908.93999999987,117528.31904761905,-303.30546308831254,-325.7440548523686,22.43859176405607,43.73279996617766,40.19437622379638,40.83213468714945,118380.2648426437,117267.0666666667,116153.8684906897,1951.6086999999989,0.5852192603978454,119725.1786403156,117882.71666666666,116040.25469301772,43.90630479859675,28.320186871598896,10072.488000000012,367.6092495024838,368.62788719547575,0.9972366776134552,29.852788467813298,116566.9,116951.6036,117189.5982,117381.95,117574.3018,117848.1586,118197.0,116123.5128,115892.03859999999,downtrend,118197.0,116566.9,neutral,116123.5128,117189.5982,0.3328630145389877,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看跌区域,0.0189856915094718,False,,中轨附近,看涨交叉,,中性
2025-07-21 20:45:00,117109.5,117227.1,116860.8,116889.7,960.342,112406234.1624,20046.0,416.973,48813166.4293,117009.43333333319,116926.87999999986,117456.28095238097,117886.84,116926.87999999986,117456.28095238097,-295.6370351886726,-315.7083816311366,20.071346442464005,36.69703827146867,37.00437508218275,38.61404261053948,118238.62741790703,117189.93333333335,116141.23924875967,1923.9671999999987,0.4991467630009496,119729.90038933902,117836.88333333333,115943.86627732764,48.16427223915317,39.631527414845465,9112.146000000012,367.4455933146737,368.51703542426276,0.9970925574489236,27.433923752460608,116566.9,116951.6036,117189.5982,117381.95,117574.3018,117848.1586,118197.0,116123.5128,115892.03859999999,downtrend,118197.0,116566.9,neutral,116123.5128,117189.5982,0.1980246610637395,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看跌区域,0.017897340748386507,False,,中轨附近,看涨交叉,,中性
2025-07-21 21:00:00,116889.6,117172.0,116824.4,116906.9,679.383,79485068.2456,17996.0,353.056,41311929.1038,116968.69999999985,116963.31999999986,117389.74761904763,117843.62857142858,116963.31999999986,117389.74761904763,-281.37334477457625,-304.26336934561647,22.890024571040215,37.613349597303305,37.42290488265084,38.88681628383648,117992.1998065514,117106.50833333335,116220.81686011529,1792.997249999999,0.3789091143335554,119686.78444156208,117780.77666666666,115874.76889177124,48.56253899657323,46.8777053447744,9791.529000000011,364.9648941503402,367.5209861183458,0.9930450448694038,25.687912179678307,116566.9,116951.6036,117189.5982,117381.95,117574.3018,117848.1586,118197.0,116123.5128,115892.03859999999,downtrend,118197.0,116566.9,neutral,116123.5128,117189.5982,0.20857616097171877,2025-07-22 22:10:12,快速金叉,死叉,看涨,,看跌区域,0.015126255334964249,False,,中轨附近,看涨交叉,,中性
