open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ext_1.272,Fib_Trend,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,ATR,ATR_Long,ADX,OBV
2025-04-27,94575.7,95280.5,93547.3,93697.1,83816.18,7891352600.0,86328.07,85091.12,89174.47,2766.98,1642.9109,1124.0691,1601.0049,66.0399,60.455368,97077.53,86328.07,75578.6,106220.9,88.43152,90.883545,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3075.7087,3609.1826,25.443047,3004043.2
2025-04-28,93697.0,95578.8,92700.0,94969.0,194420.72,18333704000.0,87081.83,85231.54,89347.84,2915.8787,1897.5044,1018.3742,1832.1158,68.194145,61.994995,97928.89,87081.83,76234.766,105898.82,89.34799,89.872604,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3061.6438,3594.575,26.513796,3198464.0
2025-04-29,94969.0,95426.4,93678.7,94200.1,147831.8,14010735000.0,87934.31,85297.61,89506.305,2937.971,2105.5977,832.3732,1982.1101,65.48957,60.499832,98046.3,87934.31,77822.336,105692.55,88.344864,88.70813,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2967.7905,3557.6375,27.508062,3050632.2
2025-04-30,94200.1,95186.5,92848.1,94125.1,170929.31,16099511000.0,88483.7,85374.65,89661.05,2915.8157,2267.6414,648.17444,2096.6948,65.217865,60.35076,98627.695,88483.7,78339.7,105444.555,89.24034,88.97773,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2922.8342,3533.2527,27.86633,2879703.0
2025-05-01,94125.2,97388.0,94086.7,96423.3,184526.75,17724494000.0,89286.7,85550.46,89828.97,3048.5613,2423.8252,624.7359,2299.091,69.40642,63.26321,99143.734,89286.7,79429.67,105063.38,88.95662,88.847275,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2949.8674,3528.6135,28.866549,3064229.8
2025-05-02,96423.2,97865.4,96283.1,96831.2,139197.53,13503167000.0,89927.32,85744.03,89982.8,3150.3616,2569.1326,581.22906,2481.0396,70.094765,63.759315,99912.91,89927.32,79941.734,104808.836,90.60571,89.60089,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2852.184,3489.6873,29.925419,3203427.2
2025-05-03,96831.2,96868.4,95700.0,95803.3,71420.63,6871383000.0,90430.44,86018.84,90126.59,3112.2205,2677.7502,434.47037,2572.8052,66.06107,61.55965,100484.65,90430.44,80376.23,104513.09,90.225494,89.929276,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2731.9138,3443.2615,30.50241,3132006.5
2025-05-04,95803.3,96266.6,94116.4,94230.2,94260.875,8988012000.0,90931.23,86303.61,90259.78,2921.3816,2726.4763,194.9051,2559.7458,60.338375,58.326168,100639.0,90931.23,81223.45,104126.664,83.11726,87.98283,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2690.3628,3417.4004,30.015453,3037745.8
2025-05-05,94230.2,95165.1,93445.1,94696.7,154902.38,14600852000.0,91414.21,86518.17,90396.26,2775.7854,2736.3381,39.447163,2559.1062,61.406086,58.996788,100808.984,91414.21,82019.44,103747.734,75.84899,83.06392,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2621.051,3383.4524,29.163752,3192648.0
2025-05-06,94696.7,96879.5,93327.0,96798.9,173683.06,16444016000.0,92042.32,86757.414,90538.22,2797.7783,2748.6262,49.152073,2650.874,65.865555,61.89796,101020.16,92042.32,83064.484,103525.96,75.07964,78.015305,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2687.5833,3386.8333,29.02007,3366331.0
2025-05-07,96798.9,97700.0,95718.5,96988.4,185267.14,17927424000.0,92661.29,87046.555,90681.375,2798.2424,2758.5496,39.693035,2725.556,66.2442,62.151432,101109.86,92661.29,84212.72,103332.4,79.89194,76.94019,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2637.1487,3358.7266,29.167313,3551598.2
2025-05-08,96988.4,104305.3,96831.5,103228.1,317422.47,31823810000.0,93533.34,87397.25,90852.414,3264.4712,2859.734,404.73743,3087.7664,75.77364,69.228775,102375.01,93533.34,84691.68,103423.37,86.534706,80.5021,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2982.6238,3441.028,30.872559,3869020.8
2025-05-09,103228.0,104373.0,102240.0,102941.9,172883.92,17811570000.0,94415.29,87736.14,91030.28,3569.7175,3001.7305,567.98694,3367.7073,74.73153,68.610886,103139.32,94415.29,85691.26,103385.734,88.13934,84.85533,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2921.9363,3414.8674,32.467754,3696136.8
2025-05-10,102941.9,105000.1,102784.0,104788.8,104384.54,10820371000.0,95355.38,88140.64,91217.19,3915.521,3184.4885,731.03235,3682.5635,76.93593,70.40093,104093.414,95355.38,86617.35,103391.77,92.24675,88.9736,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2871.5195,3390.892,34.061916,3800521.2
2025-05-11,104788.8,104950.0,103283.3,104072.7,139136.42,14486322000.0,96256.99,88506.27,91404.32,4084.7036,3364.5317,720.17194,3897.5476,74.23187,68.80353,104484.664,96256.99,88029.33,103475.39,92.82748,91.07119,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2785.461,3356.4082,35.54221,3661385.0
2025-05-12,104072.7,105863.1,100678.0,102739.3,256542.7,26551603000.0,96984.3,88871.234,91577.15,4064.3367,3504.4927,559.844,3995.2012,69.34455,65.88091,104656.47,96984.3,89312.125,103570.62,88.913605,91.32928,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2956.8638,3392.9822,35.369186,3404842.2
2025-05-13,102739.3,104949.2,101400.0,104082.0,162368.33,16783134000.0,97492.73,89185.28,91764.24,4109.1724,3625.4285,483.74377,4125.854,71.38742,67.34743,105553.97,97492.73,89431.49,103838.9,84.92457,88.88855,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2999.1736,3396.1064,35.208523,3567210.5
2025-05-14,104082.0,104319.0,102536.0,103458.1,126264.09,13068577000.0,97960.63,89535.73,91946.17,4047.7021,3709.8833,337.8188,4185.738,69.0837,65.9641,106209.695,97960.63,89711.57,103937.74,81.04296,84.96038,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2912.304,3363.8445,35.059338,3440946.5
2025-05-15,103458.1,104162.8,101270.8,103714.5,176344.11,18109800000.0,98426.484,89893.26,92124.78,3973.8674,3762.6802,211.1874,4228.83,69.519035,66.26312,106816.55,98426.484,90036.43,104180.92,83.330376,83.099304,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2910.8538,3354.4075,34.17671,3617290.5
2025-05-16,103714.2,104524.2,103062.3,103412.2,115513.05,11990203000.0,98846.51,90249.75,92292.14,3846.6187,3779.4678,67.150764,4229.4146,68.29794,65.5502,107309.44,98846.51,90383.57,104440.7,81.37512,81.91615,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2807.357,3316.5574,33.486916,3501777.5
2025-05-17,103412.2,103658.0,102541.6,103079.6,90372.67,9316018000.0,99251.45,90559.484,92443.84,3676.5537,3758.885,-82.3312,4192.137,66.90551,64.74546,107671.914,99251.45,90830.99,104682.43,80.3687,81.6914,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2686.5742,3272.5542,32.533398,3411404.8
2025-05-18,103079.5,106629.8,103052.2,106407.6,173224.28,18124063000.0,99856.71,90903.92,92614.13,3766.8955,3760.487,6.4084883,4305.7046,72.86651,68.77318,108419.24,99856.71,91294.19,105086.56,85.525024,82.42294,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2750.219,3278.655,32.662407,3584629.0
2025-05-19,106407.5,107114.3,102038.8,105531.6,257825.61,26840365000.0,100359.695,91234.14,92790.19,3724.8684,3753.3633,-28.495054,4337.476,69.32678,66.66808,108955.55,100359.695,91763.84,105438.1,88.21546,84.703064,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2916.3105,3314.592,32.193966,3326803.5
2025-05-20,105531.5,107292.5,104115.2,106800.1,226187.25,23924085000.0,100959.695,91596.44,92976.71,3750.683,3752.8274,-2.1441522,4406.3784,71.48681,68.150375,109510.87,100959.695,92408.52,105847.34,94.19864,89.31304,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2934.9526,3311.8462,31.819557,3552990.8
2025-05-21,106800.0,110830.0,106037.9,109609.5,413589.84,44576305000.0,101697.05,92004.04,93177.92,3952.2773,3792.7173,159.56001,4583.728,75.5872,71.135414,110432.125,101697.05,92961.97,106376.89,91.849144,91.42108,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3067.606,3341.4512,32.49977,3966580.5
2025-05-22,109609.6,111959.5,109153.4,111662.7,246067.03,27295715000.0,102422.734,92500.08,93392.42,4228.969,3879.9678,349.00162,4815.103,78.069374,73.07209,111793.67,102422.734,93051.79,107053.89,94.79866,93.61548,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3048.927,3330.7441,33.397205,4212647.5
2025-05-23,111662.6,111770.4,106721.9,107271.5,279480.34,30543710000.0,102919.89,92948.56,93589.61,4047.2622,3913.4268,133.83563,4769.2935,63.256016,63.50385,112158.33,102919.89,93681.45,107418.96,82.3652,89.671005,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3191.7537,3365.0994,32.90197,3933167.2
2025-05-24,107271.6,109440.2,106836.0,107698.9,165158.77,17895242000.0,103486.34,93409.4,93781.336,3892.871,3909.3154,-16.44441,4727.6494,63.972557,63.98579,112361.52,103486.34,94611.17,107829.86,72.68271,83.28219,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3149.7856,3349.8813,32.44211,4098326.0
2025-05-25,107699.0,109285.1,106497.0,108955.9,159465.8,17159184000.0,104187.57,93890.1,93948.22,3827.8196,3893.0164,-65.19667,4731.256,66.068344,65.39687,112322.734,104187.57,96052.41,108274.62,64.68496,73.244286,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3123.951,3338.6458,31.831617,4257792.0
2025-05-26,108956.0,110400.0,108616.6,109386.8,146992.22,16103266000.0,104887.1,94331.3,94115.86,3767.6055,3867.934,-100.32877,4732.228,66.781715,65.8781,112113.09,104887.1,97661.1,108729.88,70.51343,69.2937,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3028.1973,3307.5408,31.629549,4404784.0
2025-05-27,109386.8,110700.0,107438.0,108889.3,223599.9,24452830000.0,105462.836,94811.375,94277.89,3637.8066,3821.9087,-184.102,4684.523,65.08048,64.785866,111903.28,105462.836,99022.39,109183.734,73.52758,69.575325,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3044.8975,3306.63,30.787882,4181184.2
2025-05-28,108889.2,109252.6,106723.9,107723.1,158417.77,17119396000.0,105974.01,95257.586,94433.13,3401.6257,3737.852,-336.2263,4562.0024,61.14812,62.245758,111239.75,105974.01,100708.27,109579.625,69.19083,71.07728,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3008.0261,3291.0713,29.627422,4022766.5
2025-05-29,107723.1,108860.0,105054.2,105539.9,213101.25,22850298000.0,106084.09,95651.74,94558.78,3003.6604,3591.0137,-587.35333,4325.278,54.50811,57.791786,111210.42,106084.09,100957.766,109877.03,55.644226,66.12088,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3065.01,3301.366,27.729406,3809665.2
2025-05-30,105539.9,106266.0,103555.0,103950.0,219701.3,23083176000.0,106132.1,96023.445,94634.88,2530.805,3378.972,-848.1671,4021.7566,50.23038,54.793766,111157.72,106132.1,101106.48,110089.88,38.307083,54.380714,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3039.7236,3289.5586,26.181189,3589963.8
2025-05-31,103949.9,104859.3,103032.1,104544.7,103607.84,10771231000.0,106120.48,96498.99,94717.75,2178.9333,3138.9644,-960.03094,3771.872,51.75553,55.696426,111159.586,106120.48,101081.37,110285.47,26.604977,40.18543,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2953.1147,3260.3115,24.9592,3693571.8
2025-06-01,104544.6,105823.6,103704.1,105583.3,97420.24,10189735000.0,106192.41,96979.77,94793.6,1961.2706,2903.4255,-942.1549,3591.2915,54.384556,57.261326,111155.08,106192.41,101229.734,110565.17,26.750801,30.554287,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2893.5708,3237.4954,23.357098,3790992.0
2025-06-02,105583.3,105900.0,103600.6,105814.3,158252.92,16568774000.0,106338.836,97516.44,94885.76,1786.8138,2680.1033,-893.2893,3430.4888,54.972286,57.610996,111060.95,106338.836,101616.73,110842.93,30.717453,28.02441,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2851.1301,3218.7334,21.91738,3949244.8
2025-06-03,105814.4,106775.0,104822.4,105330.1,139216.0,14728116000.0,106398.27,97929.93,94957.03,1591.1431,2462.3113,-871.16815,3251.64,53.418633,56.591957,111035.93,106398.27,101760.61,111103.984,30.87801,29.448755,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2786.9495,3193.4106,20.558123,3810028.8
2025-06-04,105330.1,105967.2,104111.7,104641.8,118534.125,12459563000.0,106454.64,98385.96,95027.03,1364.7999,2242.8088,-878.00903,3048.051,51.203262,55.13628,110975.28,106454.64,101933.99,111401.48,24.978905,28.858122,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2720.4172,3166.6523,19.244072,3691494.8
2025-06-05,104641.8,105878.3,100305.1,101458.6,246238.67,25426534000.0,106347.21,98714.695,95084.82,917.98175,1977.8435,-1059.8617,2699.5823,42.43777,49.014095,111216.945,106347.21,101477.484,111607.46,17.944258,24.600391,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2924.1875,3214.7834,19.565672,3445256.0
2025-06-06,101458.7,105283.0,101003.4,104240.0,174300.9,18075103000.0,106386.63,99060.19,95153.484,779.3273,1738.1403,-958.813,2527.2134,50.42388,53.727955,111173.39,106386.63,101599.875,111888.164,21.98198,21.635048,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3021.0027,3236.0798,19.864304,3619557.0
2025-06-07,104240.1,105878.3,103800.1,105507.5,79833.17,8393331700.0,106502.25,99456.44,95219.34,762.92474,1543.0972,-780.1724,2430.5771,53.584217,55.68824,111076.484,106502.25,101928.016,112207.86,32.654182,24.193474,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2953.6597,3212.922,19.801525,3699390.2
2025-06-08,105507.5,106482.6,104927.4,105676.5,75105.1,7939013600.0,106467.43,99840.484,95276.28,754.86096,1385.45,-630.589,2344.25,54.005226,55.9495,111055.13,106467.43,101879.734,112521.67,46.52506,33.720406,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2853.7695,3179.7678,19.40019,3774495.2
2025-06-09,105676.5,110653.6,105253.2,110227.9,192956.4,20800390000.0,106691.07,100324.47,95335.59,1103.0154,1328.963,-225.94762,2486.2893,63.584904,62.244408,111525.695,106691.07,101856.44,113017.8,65.72646,48.301903,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3035.6719,3224.1804,18.883644,3967451.8
2025-06-10,110228.0,110367.2,108282.0,110235.4,152216.97,16647654000.0,106854.66,100801.66,95392.16,1363.8143,1335.9332,27.88102,2595.6763,63.59836,62.253742,111919.94,106854.66,101789.37,113467.95,81.0302,64.42724,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2967.781,3201.4006,18.403994,4119668.5
2025-06-11,110235.4,110350.0,108001.2,108600.0,134422.33,14691641000.0,106806.58,101232.3,95446.53,1422.1426,1353.1752,68.96747,2594.4539,58.520954,58.919132,111784.79,106806.58,101828.37,113872.03,90.524254,79.093636,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2923.568,3184.3486,17.816792,3985246.2
2025-06-12,108600.1,108782.1,105602.0,105609.5,185790.19,19916220000.0,106518.336,101617.54,95484.78,1213.0763,1325.1554,-112.079094,2430.9114,50.57041,53.42461,111016.266,106518.336,102020.4,114160.164,75.790695,82.44838,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2941.8918,3184.2637,16.919058,3799456.0
2025-06-13,105609.4,106141.1,102614.0,106027.3,245935.4,25704798000.0,106459.086,101999.0,95549.59,1068.7823,1273.8807,-205.09837,2299.818,51.560547,54.053165,110948.55,106459.086,101969.625,114453.2,62.236073,76.18367,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2983.6924,3191.1204,17.155722,4045391.5
2025-06-14,106027.3,106173.6,104225.4,105359.9,79911.57,8391666000.0,106347.7,102366.66,95616.29,890.3119,1197.167,-306.8551,2142.8643,49.84298,52.856716,110824.64,106347.7,101870.766,114720.93,51.799454,63.275406,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2909.7285,3166.262,17.359602,3965480.0
2025-06-15,105359.8,106099.4,104399.9,105534.6,78819.4,8299752400.0,106184.79,102695.18,95664.44,754.2748,1108.5885,-354.31378,2006.6893,50.309597,53.14179,110516.875,106184.79,101852.7,114985.8,51.558197,55.19791,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2823.2837,3136.9268,17.548922,4044299.2
2025-06-16,105534.7,108900.0,104920.0,106750.1,166813.22,17887210000.0,106059.23,102937.82,95719.71,736.0602,1034.0829,-298.02267,1941.0012,53.547638,55.124218,110159.45,106059.23,101959.0,115280.47,53.88639,52.41468,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2905.9062,3153.7883,16.387783,4211112.5
2025-06-17,106750.1,107727.4,103300.0,104508.0,226051.86,23808393000.0,105850.59,103135.56,95754.67,534.54443,934.1752,-399.63077,1763.0281,47.410458,50.94937,109796.55,105850.59,101904.65,115435.555,51.142357,52.19565,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3014.5845,3179.2605,15.933923,3985060.8
2025-06-18,104508.0,105500.0,103426.1,104832.8,172706.4,18052952000.0,105712.96,103333.766,95796.46,396.47995,826.6361,-430.1562,1618.2858,48.334255,51.507996,109589.07,105712.96,101836.86,115548.086,48.8818,51.303516,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2947.3926,3157.1533,15.512482,4157767.0
2025-06-19,104832.8,105185.7,103870.3,104607.1,87710.6,9170655000.0,105668.54,103515.87,95833.17,265.78696,714.4663,-448.67935,1475.1547,47.707123,51.08351,109572.836,105668.54,101764.25,115716.445,40.569706,46.86462,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2830.8218,3120.3184,15.121143,4070056.5
2025-06-20,104607.1,106486.2,102255.3,103246.1,199102.14,20795552000.0,105635.02,103673.51,95869.945,51.79344,581.9317,-530.1383,1277.3518,43.99974,48.550182,109609.22,105635.02,101660.83,115848.82,30.964376,40.13863,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2930.8274,3142.5298,15.395931,3870954.2
2025-06-21,103246.1,103940.6,100789.9,102079.8,120771.35,12390156000.0,105517.65,103825.92,95900.78,-209.49371,423.64664,-633.1403,1043.5287,41.055378,46.476303,109750.875,105517.65,101284.414,115905.88,20.739378,30.75782,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2946.5325,3142.6934,16.16308,3750183.0
2025-06-22,102079.8,103362.6,98115.4,100904.7,293562.62,29530841000.0,105294.86,103933.84,95911.95,-505.55865,237.80559,-743.3642,779.6372,38.276184,44.466827,109961.125,105294.86,100628.586,115972.81,15.707094,22.470284,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3110.866,3184.7834,17.656868,3456620.5
2025-06-23,100904.7,106050.0,99547.6,105290.9,297222.03,30424121000.0,105269.93,104135.49,95953.4,-381.8607,113.87233,-495.73303,769.4218,51.479244,52.513626,109930.43,105269.93,100609.44,116145.29,31.296854,22.58111,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3353.1184,3251.1357,17.691462,3753842.5
2025-06-24,105291.0,106239.0,104570.8,106034.9,144449.89,15211187000.0,105303.49,104352.03,95984.56,-221.24425,46.849014,-268.09326,794.0406,53.303864,53.708298,109975.375,105303.49,100631.62,116304.39,48.514557,31.839502,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3232.767,3219.477,17.636215,3898292.2
2025-06-25,106034.9,108095.7,105755.6,107280.0,159277.83,17055576000.0,105429.125,104549.43,96021.47,6.4403844,38.76729,-32.326904,873.3744,56.267754,55.668114,110164.52,105429.125,100693.72,116512.74,69.42528,49.745564,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3169.0051,3201.8894,16.76045,4057570.2
2025-06-26,107280.1,108249.9,106500.0,106913.7,114433.38,12286992000.0,105688.89,104732.75,96050.04,155.53186,62.120205,93.41166,918.5229,55.15855,54.949497,110112.81,105688.89,101264.97,116677.99,77.097,65.01228,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,3067.6404,3172.8496,15.881361,3943136.8
2025-06-27,106913.8,107686.0,106313.1,107010.7,118637.45,12685404000.0,105820.83,104936.516,96098.34,278.3069,105.35754,172.94934,957.3823,55.409225,55.11062,110229.27,105820.83,101412.38,116891.625,83.01405,76.51211,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2946.5876,3136.8508,15.142154,4061774.2
2025-06-28,107010.6,107538.0,106767.0,107241.0,35670.418,3824572000.0,105903.375,105173.08,96151.54,389.69806,162.22565,227.47241,997.33514,56.03761,55.507317,110350.016,105903.375,101456.74,117070.72,82.89351,81.00152,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2791.1885,3089.5337,14.455747,4097444.5
2025-06-29,107240.9,108499.0,107112.6,108309.8,79448.33,8563401700.0,106028.77,105420.586,96187.51,557.78973,241.33846,316.45126,1079.9482,58.930218,57.34422,110589.79,106028.77,101467.75,117270.195,87.20861,84.372055,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2690.8464,3055.471,13.50372,4176893.0
2025-06-30,108309.8,108783.9,106686.4,107087.4,114681.38,12341254000.0,105879.23,105607.66,96223.03,585.61554,310.19388,275.42166,1084.0626,54.512424,54.635414,110070.68,105879.23,101687.766,117416.33,87.74746,85.94986,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2648.4646,3036.3115,12.669989,4062211.5
2025-07-01,107087.3,107499.9,105182.6,105637.9,120434.4,12798967000.0,105660.3,105764.914,96244.37,485.11304,345.1777,139.93535,1009.68506,49.749783,51.600567,109371.516,105660.3,101949.08,117546.12,83.045586,86.00055,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2624.8098,3021.9314,12.59739,3941777.2
2025-07-02,105637.9,109690.4,105010.0,108800.0,177567.27,19179637000.0,105669.82,105866.23,96281.46,653.09076,406.7603,246.33041,1099.1489,58.30741,57.06361,109412.06,105669.82,101927.58,117776.69,82.30564,84.36623,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2771.6377,3055.1008,11.947108,4119344.5
2025-07-03,108800.0,110484.0,108480.6,109545.2,141488.0,15492329000.0,105857.234,105986.28,96306.88,836.7007,492.74838,343.9523,1207.4047,60.03476,58.230267,109946.72,105857.234,101767.75,118021.12,85.07623,83.475815,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2716.7637,3034.0667,11.689795,4260832.5
2025-07-04,109545.1,109732.3,107200.0,107935.4,132305.84,14316423000.0,105948.09,106043.49,96316.445,842.60254,562.71924,279.8833,1213.4364,54.757057,54.849773,110132.35,105948.09,101763.84,118199.67,88.03732,85.13973,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2703.5876,3024.0315,10.88049,4128526.5
2025-07-05,107935.3,108368.1,107688.3,108153.4,36660.95,3960654300.0,106081.12,106117.69,96326.836,855.01447,621.1783,233.8362,1223.4263,55.32976,55.219425,110358.695,106081.12,101803.55,118379.76,84.32051,85.811356,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2559.0315,2977.1467,10.128993,4165187.5
2025-07-06,108153.4,109684.7,107743.4,109145.8,72388.6,7864421400.0,106253.08,106234.17,96371.664,934.16095,683.77484,250.38617,1275.4706,57.939903,56.905872,110715.305,106253.08,101790.85,118535.65,82.77184,85.04322,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2514.9077,2956.43,10.006478,4237576.0
2025-07-07,109145.8,109667.3,107456.0,108203.9,106397.58,11536683000.0,106322.31,106309.12,96425.51,910.3873,729.0973,181.29001,1266.496,54.674522,54.847393,110857.74,106322.31,101786.875,118612.5,76.78714,81.29317,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2493.2214,2941.5273,9.736778,4131178.5
2025-07-08,108203.9,109180.0,107400.0,108873.1,95156.02,10320330000.0,106530.17,106407.57,96481.055,934.76996,770.2318,164.5381,1285.9503,56.54822,56.03384,111113.805,106530.17,101946.54,118687.54,73.2587,77.605896,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2442.277,2918.2966,9.454416,4226334.5
2025-07-09,108873.2,112036.8,108273.5,111199.9,167834.73,18458202000.0,106833.37,106543.664,96550.74,1128.8341,841.9523,286.88184,1412.494,62.37259,59.88236,111757.47,106833.37,101909.266,118824.34,73.36739,74.47108,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2536.636,2935.1968,10.455798,4394169.5
2025-07-10,111199.8,117500.0,110432.2,115979.2,225570.22,25573716000.0,107374.9,106772.16,96654.875,1649.2693,1003.4157,645.8536,1752.5914,70.9778,66.253265,113544.36,107374.9,101205.43,119187.98,82.16184,76.26265,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2860.2905,3017.8489,12.909919,4619739.5
2025-07-11,115979.2,118882.8,115186.7,117500.0,199819.36,23468288000.0,108053.66,107034.34,96768.07,2159.5398,1234.6405,924.8993,2110.6516,73.086975,67.95363,115299.31,108053.66,100807.99,119536.29,88.64868,81.39264,83307.59,88782.95,93208.25,97633.55,103933.97,64256.32,neutral,neutral,,,2919.9912,3031.4138,15.467205,4819559.0
