open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA8,MA21,MA55,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Ext_1.618,Fib_Ext_2.000,Fib_Ext_2.618,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-07-19 12:45:00,118112.5,118223.5,118070.5,118218.1,279.881,33074026.808,9976.0,152.753,18050619.5992,118259.49999999997,118214.27619047629,118125.91090909088,118259.49999999997,118214.27619047629,118125.91090909088,-26.57885705360968,-3.7230643223566435,-22.85579273125304,48.24383260839202,50.67719115951017,51.473745686324555,118473.11609584223,118282.40833333333,118091.70057082443,118401.12197234372,118198.5733333334,117996.02469432309,26.371456689439384,25.490448927164238,-9001.808999999992,157.77582920192154,160.56175670655844,0.9826488725473499,31.19349659870291,118456.0,118257.5948,118134.8526,118035.65,117936.4474,117795.2098,117615.3,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,uptrend,118456.0,117615.3,fib_golden_zone,118134.8526,118684.6704,0.7170215296776555,2025-07-20 13:27:57,金叉,看跌,看跌区域,0.0032246175098407577,False,中轨附近,看涨交叉,中性
2025-07-19 13:00:00,118218.1,118258.7,118117.3,118220.0,328.549,38830965.5191,11071.0,191.52,22636974.1022,118253.22499999998,118218.3238095239,118133.39272727269,118253.22499999998,118218.3238095239,118133.39272727269,-20.51790894610167,-9.321345863604986,-11.196563082496684,48.451153449092324,50.77354052208947,51.53253244209344,118472.53637133288,118284.40833333333,118096.28029533377,118399.32487328429,118197.4633333334,117995.60179338252,30.894351666824218,25.08472693111584,-8673.259999999991,155.7288505516806,159.64929210148395,0.9754434141348323,31.91127674311064,118456.0,118257.5948,118134.8526,118035.65,117936.4474,117795.2098,117615.3,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,uptrend,118456.0,117615.3,fib_golden_zone,118134.8526,118684.6704,0.7192815510883778,2025-07-20 13:27:57,金叉,看跌,看跌区域,0.0031809439747866246,False,中轨附近,看涨交叉,中性
2025-07-19 13:15:00,118220.0,118256.1,118174.2,118253.9,239.363,28299719.0873,7815.0,161.696,19117238.6988,118230.39999999998,118228.69047619056,118140.91818181815,118230.39999999998,118228.69047619056,118140.91818181815,-9.620323887225823,-9.421005204811932,-0.1993186824138906,52.41859891140523,52.554392556813966,52.608111009555515,118469.07183201524,118280.575,118092.07816798476,118402.63501801125,118200.12666666674,117997.61831532222,45.615882270169266,34.293896875477635,-8433.896999999992,146.50024423272163,155.94694485855658,0.9394236249103625,32.539334369467404,118456.0,118257.5948,118134.8526,118035.65,117936.4474,117795.2098,117615.3,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,uptrend,118456.0,117615.3,fib_golden_zone,118134.8526,118684.6704,0.7596050909955911,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.003187282983959796,False,中轨附近,看涨交叉,中性
2025-07-19 13:30:00,118253.9,118299.0,118197.4,118242.7,256.342,30314259.1429,7655.0,137.873,16305060.968,118211.14999999998,118237.20476190487,118147.21454545451,118211.14999999998,118237.20476190487,118147.21454545451,-5.068355097057065,-7.97012183556031,2.9017667385032446,50.9083580463326,51.88653034113694,52.20620770065293,118443.08762794986,118266.92499999999,118090.76237205011,118405.08421311338,118202.24666666675,117999.40912022011,57.01675999035035,44.50899797578129,-8690.238999999992,140.88771370363216,153.35899510338749,0.9186791658921097,31.05805861203257,118456.0,118257.5948,118134.8526,118035.65,117936.4474,117795.2098,117615.3,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,uptrend,118456.0,117615.3,fib_golden_zone,118134.8526,118684.6704,0.7462828595218227,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0029790683735097393,False,中轨附近,看涨交叉,中性
2025-07-19 13:45:00,118242.7,118242.7,118050.0,118167.0,470.677,55598225.7641,12297.0,223.683,26421795.781,118194.52499999998,118242.14761904771,118151.92545454542,118194.52499999998,118242.14761904771,118151.92545454542,-16.64492745042662,-10.861723707182414,-5.783203743244208,41.48374706340191,47.49340401745322,49.52130758712763,118410.43023994724,118246.63333333332,118082.8364267194,118402.06617653726,118206.65333333341,118011.24049012955,59.00838662761828,53.88034296271265,-9160.915999999992,147.36424949067776,155.23237628894034,0.9493138803491785,32.91274435220121,118456.0,118257.5948,118134.8526,118035.65,117936.4474,117795.2098,117615.3,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,uptrend,118456.0,117615.3,fib_golden_zone,118134.8526,118684.6704,0.6562388485785643,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.0027704282480868845,False,中轨附近,看涨交叉,强烈看跌
2025-07-19 14:00:00,118167.0,118203.0,118000.0,118019.2,548.402,64769692.1468,13961.0,252.794,29860109.0354,118176.12499999997,118240.33809523818,118153.36545454542,118176.12499999997,118240.33809523818,118153.36545454542,-50.619877011849894,-24.114441475404906,-26.50543553644499,29.179051804433808,40.31610743076497,44.798135403529585,118423.7771324419,118225.71666666666,118027.65620089142,118404.89472021542,118204.92000000009,118004.94527978475,42.70254411719076,52.90923024505315,-9709.317999999992,154.31871830434304,157.50702503708604,0.979757685525504,35.27746003919975,117615.3,117813.7052,117936.4474,118035.65,118134.8526,118276.0902,118456.0,118684.6704,118804.0498,118975.5526,119296.7,119816.25259999999,neutral,118456.0,117615.3,neutral,,,,2025-07-20 13:27:57,死叉,看跌,强买入,0.003350547940997739,False,突破下轨,看跌交叉,看跌
2025-07-19 14:15:00,118019.3,118149.3,117799.9,117860.2,1641.098,193594391.3876,26997.0,761.346,89817233.8809,118136.71249999997,118228.91428571439,118152.93090909088,118136.71249999997,118228.91428571439,118152.93090909088,-97.90937785591814,-48.71275360224265,-49.19662425367549,21.263288542353646,34.30926331728581,40.44123100348301,118413.97935463955,118177.69166666665,117941.40397869375,118423.83789349794,118195.69666666676,117967.55543983557,21.830367878121084,41.180432874310064,-11350.415999999992,178.70387851630124,166.64478574960617,1.0723640569517403,39.358216294410944,117615.3,117813.7052,117936.4474,118035.65,118134.8526,118276.0902,118456.0,117386.6296,117267.25020000001,117095.74740000001,116774.6,116255.04740000001,downtrend,118456.0,117615.3,neutral,117386.6296,117936.4474,0.29130486499345193,2025-07-20 13:27:57,死叉,看跌,极度超卖,0.0039988543462056575,False,突破下轨,看跌交叉,看跌
2025-07-19 14:30:00,117860.1,117976.4,117632.0,117789.6,2159.894,254472777.3295,43901.0,936.068,110291586.7263,118096.33749999997,118210.67142857153,118154.3236363636,118096.33749999997,118210.67142857153,118154.3236363636,-133.71721748795244,-77.04757489747925,-56.66964259047319,18.64330325534649,32.02743882130159,38.68702612236079,118401.42584641691,118127.09999999999,117852.77415358307,118444.01652088952,118181.1800000001,117918.34347911067,14.043779244727233,26.19223041334638,-13510.309999999992,199.41589370176285,175.1093197615294,1.1388079970462741,43.90176000663236,117615.3,117813.7052,117936.4474,118035.65,118134.8526,118276.0902,118456.0,117386.6296,117267.25020000001,117095.74740000001,116774.6,116255.04740000001,downtrend,118456.0,117615.3,neutral,117386.6296,117936.4474,0.2073272273105787,2025-07-20 13:27:57,死叉,看跌,极度超卖,0.0046445878450739825,False,突破下轨,看跌交叉,看跌
2025-07-19 14:45:00,117789.9,117878.8,117615.3,117657.4,1054.474,124162410.7756,24160.0,536.229,63141781.8769,118026.24999999997,118181.14285714294,118150.18545454543,118026.24999999997,118181.14285714294,118150.18545454543,-172.99230596874258,-109.02915192123369,-63.963154047508894,14.689256660428759,28.23998963063321,35.64688601456822,118416.27296613094,118073.54999999999,117730.82703386903,118473.09511164605,118161.59666666675,117850.09822168745,13.955868181750736,16.610005101533037,-14564.783999999992,207.4264069890425,179.31839977288513,1.1567491526344058,47.95886938505441,117615.3,117813.7052,117936.4474,118035.65,118134.8526,118276.0902,118456.0,117386.6296,117267.25020000001,117095.74740000001,116774.6,116255.04740000001,downtrend,118456.0,117615.3,neutral,117386.6296,117936.4474,0.05007731652193578,2025-07-20 13:27:57,死叉,看跌,极度超卖,0.005805245393755907,False,突破下轨,超卖交叉,看跌
2025-07-19 15:00:00,117657.4,117944.6,117637.5,117890.0,851.233,100290158.4589,21331.0,469.028,55259493.0935,117984.99999999997,118166.13809523817,118148.8927272727,117984.99999999997,118166.13809523817,118148.8927272727,-142.89272291163797,-120.31700891803511,-22.57571399360286,40.56472587284574,41.3759878624,43.80506090751008,118400.52932288249,118050.51666666666,117700.50401045084,118476.92619552501,118153.32666666675,117829.72713780848,23.32143274567167,17.107026724049902,-13713.550999999992,219.8856061154129,185.4032378789385,1.185985793079785,49.13167751580934,117615.3,117809.1268,117929.0366,118025.95000000001,118122.8634,118260.84180000001,118436.6,117391.9064,117275.2818,117107.7366,116794.0,116286.4366,downtrend,118436.6,117615.3,neutral,117391.9064,117929.0366,0.3344697430902181,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.005929879277091839,False,中轨附近,看涨交叉,强烈看跌
2025-07-19 15:15:00,117889.9,118176.1,117889.9,118169.2,1106.305,130664611.0601,22658.0,589.997,69675457.8203,117974.41249999996,118164.861904762,118151.96727272726,117974.41249999996,118164.861904762,118151.96727272726,-65.7075934070308,-102.11387041436701,36.406277007336215,58.283820526720774,52.59375733074574,51.546836592881206,118399.41045479084,118049.99166666665,117700.57287854247,118478.04568751201,118154.46666666676,117830.88764582151,44.873699328350675,27.38366675192438,-12607.245999999992,228.17490535098776,190.2030836942277,1.1996383072201076,44.209485314806976,118436.6,118242.77320000001,118122.8634,118025.95000000001,117929.0366,117791.0582,117615.3,118659.9936,118776.61820000001,118944.1634,119257.90000000001,119765.46340000001,uptrend,118436.6,117615.3,fib_golden_zone,118122.8634,118659.9936,0.6744186046511533,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0059198443505328185,False,中轨附近,看涨交叉,中性
2025-07-19 15:30:00,118169.2,118221.7,118071.3,118191.7,651.519,76988617.5106,13493.0,271.668,32103358.9442,117968.03749999996,118159.70952380964,118155.2709090909,117968.03749999996,118159.70952380964,118155.2709090909,-14.18715781357605,-72.80496621410336,58.61780840052731,59.42121264994423,53.36815731930369,52.105163397123235,118411.99338149135,118056.58333333331,117701.17328517527,118480.98387626496,118159.6500000001,117838.31612373523,74.50539898008567,47.56684368470269,-11955.726999999992,218.45304218211356,188.30769875640704,1.1600855600954598,39.028030374717666,118402.8,118204.39480000001,118081.6526,117982.45000000001,117883.24740000001,117742.0098,117562.1,118631.4704,118750.8498,118922.3526,119243.5,119763.0526,uptrend,118402.8,117562.1,fib_golden_zone,118081.6526,118631.4704,0.748899726418453,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.00602101192704412,False,中轨附近,看涨交叉,中性
2025-07-19 15:45:00,118191.7,118191.7,118000.0,118025.6,448.85,53003020.5136,11051.0,123.012,14524463.0521,117950.36249999996,118141.57142857154,118155.57272727271,117950.36249999996,118141.57142857154,118155.57272727271,-15.709425197623204,-53.77311920860998,38.06369401098677,48.12126084918461,47.23398230303783,47.83279662879262,118385.06752448976,118040.54166666664,117696.01580884353,118481.17470250976,118158.37333333344,117835.57196415712,83.66645520077164,67.68185116973602,-12404.576999999992,215.108911909349,188.4692369108637,1.1413476036467665,35.73727715716573,118301.4,118126.9252,118018.9874,117931.75,117844.5126,117720.3102,117562.1,118502.48959999999,118607.4702,118758.28739999999,119040.69999999998,119497.58739999997,uptrend,118301.4,117562.1,fib_618_bounce,118018.9874,118502.48959999999,0.6269444068713746,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.0058374157379931,False,中轨附近,看涨交叉,中性
2025-07-19 16:00:00,118025.6,118025.7,117825.1,117869.5,749.821,88410492.9364,16867.0,267.962,31590306.7394,117931.64999999997,118115.80952380963,118153.96909090907,117931.64999999997,118115.80952380963,118153.96909090907,-45.56455774100323,-51.03693205274106,5.4723743117378305,39.8188558054259,42.31184349906514,44.25227776894845,118350.65239384957,118011.33333333331,117672.01427281706,118486.72968271149,118151.91666666676,117817.10365062203,68.21130167106452,75.46105195064062,-13154.397999999992,213.29529792067927,189.04689229606026,1.1282666185627868,35.289218699099415,117562.1,117736.0084,117843.59580000001,117930.55,118017.5042,118141.3034,118299.0,118499.4368,118604.0766,118754.40419999999,119035.9,119491.30419999998,neutral,118299.0,117562.1,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.005750618197962671,False,中轨附近,看跌交叉,中性
2025-07-19 16:15:00,117869.5,118149.8,117826.9,118096.1,791.778,93412472.3998,17036.0,565.471,66719520.584,117961.13749999997,118107.51904761915,118153.55090909089,117961.13749999997,118107.51904761915,118153.55090909089,-17.29298787335574,-39.788950659612624,22.495962786256882,53.42714604354296,50.39316682997678,49.96142717247801,118315.40690105519,117998.18333333333,117680.95976561148,118487.07241665592,118153.21333333342,117819.35425001092,62.95624450307903,71.61133379163842,-12362.619999999992,226.99588568059545,195.42084980577212,1.1615745500349917,32.369256029929,118299.0,118125.0916,118017.5042,117930.55,117843.59580000001,117719.7966,117562.1,118499.4368,118604.0766,118754.40419999999,119035.9,119491.30419999998,uptrend,118299.0,117562.1,fib_golden_zone,118017.5042,118499.4368,0.7246573483512067,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.005376753417054403,False,中轨附近,看跌交叉,中性
2025-07-19 16:30:00,118096.2,118143.7,117988.0,118058.2,450.312,53165588.0013,12930.0,260.026,30699147.0059,117994.71249999997,118089.50476190487,118151.39636363635,117994.71249999997,118089.50476190487,118151.39636363635,-7.5333770978904795,-29.037092805705242,21.503715707814763,51.16937783559782,49.152917194153765,49.07874105107972,118273.83162842246,117982.80833333333,117691.78503824421,118486.668678931,118151.81666666675,117816.9646544025,64.40671108465494,65.19141908626618,-12812.931999999992,218.08389997052066,193.52938076740188,1.1268774751707094,29.814288694404887,118299.0,118125.0916,118017.5042,117930.55,117843.59580000001,117719.7966,117562.1,118499.4368,118604.0766,118754.40419999999,119035.9,119491.30419999998,uptrend,118299.0,117562.1,fib_golden_zone,118017.5042,118499.4368,0.6732256751255193,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.004933316967111052,False,中轨附近,看跌交叉,中性
2025-07-19 16:45:00,118058.2,118125.6,117925.8,117958.1,318.682,37609091.9743,10333.0,95.102,11225365.8566,118032.29999999996,118068.61904761916,118147.28727272725,118032.29999999996,118068.61904761916,118147.28727272725,-20.664391078666085,-26.246192230025525,5.581801151359439,45.274044956624806,45.93717453308182,46.78641999243155,118238.74472303223,117965.40000000001,117692.05527696779,118485.20085305945,118144.66333333342,117804.12581360739,61.61188536507129,62.9916136509351,-13131.613999999992,215.79841247420595,193.82798168324,1.1133501499637484,28.58112417026995,117562.1,117736.0084,117843.59580000001,117930.55,118017.5042,118141.3034,118299.0,118499.4368,118604.0766,118754.40419999999,119035.9,119491.30419999998,neutral,118299.0,117562.1,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.0046343202842904765,False,中轨附近,看跌交叉,中性
2025-07-19 17:00:00,117958.1,117971.3,117856.6,117867.0,409.693,48305169.6098,12176.0,178.55,21051398.6154,118029.42499999996,118048.00000000012,118140.7909090909,118029.42499999996,118048.00000000012,118140.7909090909,-44.53618996869773,-32.342858142916256,-12.19333182578147,40.33937156715906,43.16912284007781,44.78742492705366,118228.45009065726,117952.71666666667,117676.98324267608,118479.94978505893,118130.98000000008,117782.01021494124,38.70428598582622,54.9076274785175,-13541.306999999992,203.16111091492985,190.05998255546655,1.0689315456273911,28.54040239947165,117562.1,117736.0084,117843.59580000001,117930.55,118017.5042,118141.3034,118299.0,118499.4368,118604.0766,118754.40419999999,119035.9,119491.30419999998,neutral,118299.0,117562.1,neutral,,,,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.004675321294545688,False,中轨附近,看跌交叉,强烈看跌
2025-07-19 17:15:00,117867.1,117906.9,117781.1,117807.0,465.989,54909942.2796,8868.0,171.182,20170228.5415,117984.14999999997,118030.88571428583,118132.46181818181,117984.14999999997,118030.88571428583,118132.46181818181,-67.48501838353695,-44.056911556456484,-23.42810682708047,37.22200057324952,41.39972719932651,43.50206731015348,118230.04071886644,117948.28333333334,117666.52594780024,118480.9620483098,118117.7100000001,117754.45795169039,16.80256363208005,39.0395783276592,-14007.295999999991,193.49097205056216,186.99998338615808,1.034711172412246,29.532161968623324,117562.1,117736.0084,117843.59580000001,117930.55,118017.5042,118141.3034,118299.0,117361.66320000001,117257.0234,117106.69580000002,116825.20000000001,116369.79580000002,downtrend,118299.0,117562.1,neutral,117361.66320000001,117843.59580000001,0.3323381734292253,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.004777642837527791,False,中轨附近,看跌交叉,强烈看跌
2025-07-19 17:30:00,117807.0,117852.5,117711.6,117785.5,634.226,74687822.2309,10728.0,341.366,40200389.0572,117933.37499999997,118012.3142857144,118123.19454545453,117933.37499999997,118012.3142857144,118123.19454545453,-81.48030041184393,-56.5313745082523,-24.94892590359163,36.05711222133817,40.755104444097675,43.0373488744708,118230.32918353745,117947.94166666667,117665.55414979588,118481.65439735493,118104.02666666676,117726.39893597859,11.245696149240521,22.250848589048942,-14641.521999999992,186.91710054424118,184.80474608205503,1.0114301959607046,31.254042229930427,117500.0,117675.2772,117783.7114,117871.35,117958.9886,118083.7622,118242.7,117297.9856,117192.5222,117041.0114,116757.3,116298.3114,downtrend,118242.7,117500.0,fib_382_reject,117783.7114,117871.35,0.3844082402046602,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.0047883415832528226,False,中轨附近,看跌交叉,强烈看跌
2025-07-19 17:45:00,117785.5,117836.1,117703.2,117786.5,374.107,44063701.5904,10479.0,150.262,17698859.4041,117903.48749999997,117996.78571428583,118113.50909090908,117903.48749999997,117996.78571428583,118113.50909090908,-85.40711393221864,-66.15662098290774,-19.250492949310896,36.16551695992721,40.80127517269989,43.06705147817894,118210.91602525492,117958.70000000001,117706.4839747451,118472.13944002648,118086.91333333342,117701.68722664035,13.94144175280659,13.9965671780424,-14267.414999999992,180.1649629762121,182.3330915067195,0.988108968522439,32.86443197803657,117245.9,117476.18879999999,117618.6556,117733.79999999999,117848.9444,118012.87879999999,118221.7,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,neutral,118221.7,117245.9,neutral,,,,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.004276344606288598,False,中轨附近,超卖交叉,强烈看跌
2025-07-19 18:00:00,117786.4,117928.6,117728.6,117913.6,341.274,40218957.4745,11097.0,193.34,22786374.174,117908.99999999997,117982.28571428583,118108.8218181818,117908.99999999997,117982.28571428583,118108.8218181818,-59.374478137571714,-63.895906701129064,4.52142856355735,48.98914620745561,46.50738175149455,46.77117974831015,118211.41605986636,117960.66666666669,117709.91727346701,118444.2987078074,118070.48333333342,117696.66795885946,27.76012924335103,17.64908904846606,-13926.140999999992,182.6443426041856,183.17437286354237,0.9971064169563084,31.4704896406547,118221.7,117991.4112,117848.9444,117733.79999999999,117618.6556,117454.7212,117245.9,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,uptrend,118221.7,117245.9,fib_golden_zone,117848.9444,118487.1176,0.684259069481461,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.0042514068508656385,False,中轨附近,看涨交叉,中性
2025-07-19 18:15:00,117913.7,117975.3,117824.4,117901.1,406.47,47933648.1177,10404.0,186.055,21941536.9251,117884.62499999997,117967.10000000012,118104.52363636359,117884.62499999997,117967.10000000012,118104.52363636359,-44.05228253407404,-57.28136531211072,13.229082778036684,47.88539812431749,46.03739307313163,46.45904195727276,118162.99088939697,117938.32500000003,117713.65911060308,118413.24817226242,118053.50333333343,117693.75849440444,37.7557560096455,26.485775668601054,-14332.610999999992,178.6762997786635,181.63749796527887,0.9836972088925083,28.997582732007896,118221.7,117991.4112,117848.9444,117733.79999999999,117618.6556,117454.7212,117245.9,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,uptrend,118221.7,117245.9,fib_golden_zone,117848.9444,118487.1176,0.6714490674318607,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.003809887742545832,False,中轨附近,看涨交叉,中性
2025-07-19 18:30:00,117901.1,118018.1,117901.1,117926.2,396.148,46736297.8773,7843.0,147.011,17342416.7812,117868.12499999997,117951.49523809536,118101.28545454542,117868.12499999997,117951.49523809536,118101.28545454542,-28.41806206855108,-47.66026423092418,19.242202162373097,50.49817200967318,47.19142635787596,47.201956508707084,118093.94905060143,117916.20000000003,117738.45094939863,118396.53518347106,118042.03666666677,117687.53814986248,55.14378750560319,40.21989091953326,-13936.462999999992,170.96676230633057,178.55952187169416,0.9574777111532621,25.72495111545289,118221.7,117991.4112,117848.9444,117733.79999999999,117618.6556,117454.7212,117245.9,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,uptrend,118221.7,117245.9,fib_golden_zone,117848.9444,118487.1176,0.6971715515474491,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0030148368180351816,True,中轨附近,看涨交叉,中性
2025-07-19 18:45:00,117926.3,117976.3,117818.0,117841.2,284.383,33523451.0126,7517.0,107.011,12613024.224,117853.51249999997,117932.37619047632,118097.46909090907,117853.51249999997,117932.37619047632,118097.46909090907,-34.321456942139775,-43.21399513466271,8.892538192522935,42.149348789949975,43.777119996544926,44.982577047087055,118071.47020565397,117900.83333333336,117730.19646101275,118356.77471325758,118022.19333333343,117687.61195340929,53.830297958145366,48.90994715779804,-14220.845999999992,169.3834170180396,177.59478273494696,0.9537634744081278,24.681561767989397,118221.7,117991.4112,117848.9444,117733.79999999999,117618.6556,117454.7212,117245.9,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,uptrend,118221.7,117245.9,fib_618_bounce,117733.79999999999,117848.9444,0.6100635376101672,2025-07-20 13:27:57,死叉,看涨,看跌区域,0.0028945829727628817,True,中轨附近,看涨交叉,中性
2025-07-19 19:00:00,117841.1,117900.3,117562.1,117710.8,1060.353,124792751.8634,19400.0,327.716,38563797.8035,117833.98749999997,117910.6523809525,118090.26363636363,117833.98749999997,117910.6523809525,118090.26363636363,-60.89856558693282,-49.10885195208608,-11.789713634846741,32.524982644505926,39.10306775018445,41.81551225377726,118082.63552240629,117887.60833333335,117692.58114426042,118324.2542820448,117999.33000000009,117674.40571795538,49.08307241322188,52.685719292323505,-15281.198999999993,190.4854898907843,185.2426502237589,1.0283025516029514,27.334317814740217,117245.9,117476.18879999999,117618.6556,117733.79999999999,117848.9444,118012.87879999999,118221.7,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,neutral,118221.7,117245.9,neutral,,,,2025-07-20 13:27:57,死叉,看跌,强买入,0.0033086970179509456,True,中轨附近,看跌交叉,看跌
2025-07-19 19:15:00,117710.8,117837.1,117702.5,117835.6,360.082,42411855.2662,10033.0,228.371,26898008.1928,117837.56249999997,117901.90952380963,118082.66909090907,117837.56249999997,117901.90952380963,118082.66909090907,-49.414124546485255,-49.21060948355247,-0.20351506293278732,46.23315620948217,45.140094600631656,45.6601658636771,118025.59500181349,117865.90000000002,117706.20499818656,118296.78950449609,117983.8500000001,117670.9104955041,45.470385103225304,49.461251824864206,-14921.116999999993,183.499803654437,182.83109545119922,1.003657518988154,29.65547935564718,118221.7,117991.4112,117848.9444,117733.79999999999,117618.6556,117454.7212,117245.9,118487.1176,118625.68119999999,118824.7444,119197.5,119800.5444,uptrend,118221.7,117245.9,fib_618_bounce,117733.79999999999,117848.9444,0.6043246566919552,2025-07-20 13:27:57,死叉,看跌,看跌区域,0.0027097744438971173,True,中轨附近,看跌交叉,强烈看跌
2025-07-19 19:30:00,117835.7,118124.9,117835.6,118095.9,558.777,65932322.6419,12684.0,372.715,43974226.3421,117876.36249999997,117913.13333333343,118081.24909090907,117876.36249999997,117913.13333333343,118081.24909090907,9.082419121696148,-29.779599948469595,38.86201907016574,64.02014334076271,55.13125404955428,52.52961121261557,118041.57892724249,117869.04166666669,117696.50440609088,118290.80592650767,117981.50000000009,117672.1940734925,62.47830396887715,52.34392049510814,-14362.339999999993,196.7248281976309,187.90104328685584,1.0469597441101186,26.347674333233147,118191.7,117968.49119999999,117830.4044,117718.79999999999,117607.19559999999,117448.3012,117245.9,118448.9576,118583.2612,118776.2044,119137.5,119722.0044,uptrend,118191.7,117245.9,neutral,117830.4044,118448.9576,0.8987100866990879,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.002927609457685029,True,强力突破上轨,看涨交叉,中性
2025-07-19 19:45:00,118095.9,118096.0,117946.8,117978.3,698.816,82459518.6148,11581.0,207.901,24530452.2175,117900.33749999998,117922.11904761914,118077.59818181818,117900.33749999998,117922.11904761914,118077.59818181818,19.676519354863558,-13.294226847358544,32.9707462022221,54.51453152180058,50.64375308180321,49.55769271237811,118046.34260872664,117870.72500000002,117695.1073912734,118277.36108579767,117974.92666666675,117672.49224753583,76.258977668051,61.40255558005117,-15061.155999999994,190.78422467292668,186.0581364636721,1.0254011369729985,23.453344938620866,118149.8,117936.4796,117804.5102,117697.85,117591.1898,117439.3346,117245.9,118395.66080000001,118524.01460000001,118708.41020000001,119053.70000000001,119612.31020000002,uptrend,118149.8,117245.9,neutral,117804.5102,118395.66080000001,0.8102666224139857,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0029798341993166025,True,中轨附近,看涨交叉,中性
2025-07-19 20:00:00,117978.4,118125.7,117929.2,117984.8,423.105,49935045.8178,12712.0,231.146,27279618.1537,117909.23749999999,117937.70952380961,118076.68909090909,117909.23749999999,117937.70952380961,118076.68909090909,26.031409042625455,-0.18568155069721115,26.217090593322666,54.94590213465228,50.881733069166714,49.72277456950382,118065.03857095806,117880.54166666669,117696.04476237531,118269.61696611477,117970.66666666674,117671.71636721872,81.26628760957168,73.33452308216663,-14638.050999999994,191.49869658881084,186.5553680606401,1.0264979162999155,21.44584107763742,118149.8,117936.4796,117804.5102,117697.85,117591.1898,117439.3346,117245.9,118395.66080000001,118524.01460000001,118708.41020000001,119053.70000000001,119612.31020000002,uptrend,118149.8,117245.9,neutral,117804.5102,118395.66080000001,0.8174576833720562,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0031302350953404754,True,中轨附近,看涨交叉,中性
2025-07-19 20:15:00,117984.9,117984.9,117873.9,117977.2,201.472,23758466.8577,7609.0,102.415,12076908.3954,117918.74999999999,117941.861904762,118074.98,117918.74999999999,117941.861904762,118074.98,26.975564624081017,8.868067174228864,18.107497449852154,54.244159452383236,50.57467794185687,49.52379528865954,118080.33111545564,117894.72500000002,117709.1188845444,118249.96028538216,117962.63666666675,117675.31304795133,74.20106537507506,77.24211021756592,-14839.522999999994,181.4363595152095,182.95749339108582,0.9916858618486601,18.9756075827973,118143.7,117931.8192,117800.7404,117694.79999999999,117588.8596,117438.02919999999,117245.9,118387.9016,118515.3892,118698.5404,119041.5,119596.3404,uptrend,118143.7,117245.9,neutral,117800.7404,118387.9016,0.8145466696368908,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.0031486754891810937,True,中轨附近,看跌交叉,中性
