open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA21,MA55,MA200,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Long,RSI_Extra_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-03-31,82353.1,83895.8,81222.0,82517.5,212064.576,17489658395.7987,3700495.0,107182.781,8840032547.4539,84318.20000000001,89205.30363636359,,84318.20000000001,89205.30363636359,,-1113.287970954174,-1147.4785860288978,34.19061507472384,-2065.8177343445423,-2248.187984488592,182.3702501440498,42.2959493567452,43.12065165482268,44.79932752429184,88038.5085197182,84318.20000000001,80597.89148028182,107685.45176320779,93567.21100000001,79448.97023679223,18.042373066265213,30.59834847459176,-2419718.8940000003,3293.8154088683027,3893.128811212572,0.8460586763483933,23.144478626840883,74457.0,82164.1228,86932.0886,90785.65,94639.2114,100125.6378,107114.3,65574.2144,60936.8778,downtrend,107114.3,74457.0,neutral,65574.2144,86932.0886,0.24682077207852454,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08824449572496075,True,弱势下轨区域,看跌交叉,中性
2025-04-01,82517.5,85595.5,82383.3,85120.9,197263.176,16592830383.7936,3204984.0,99985.019,8411848741.2049,84424.14761904762,88997.44363636359,,84424.14761904762,88997.44363636359,,-971.19848123478,-1112.2225650700743,141.02408383529428,-1948.5541497802042,-2188.2612175469144,239.70706776671022,48.95744388102054,47.22788078626163,46.41410110261298,88102.90524764512,84424.14761904762,80745.38999045013,107680.8716079673,93466.88500000002,79252.89839203274,28.79439405288957,24.33677259088087,-2222455.7180000003,3287.985736806281,3879.51023498832,0.8475259859228544,22.10238485340269,74457.0,82206.178,87000.161,90874.75,94749.339,100265.70300000001,107292.5,65525.744,60863.103,downtrend,107292.5,74457.0,neutral,65525.744,87000.161,0.32476740113596547,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08714941713589772,True,强势上轨区域,看涨交叉,中性
2025-04-02,85121.0,88500.0,82300.0,82485.1,348964.378,29832752692.1704,5700524.0,175049.916,14963523237.1374,84369.11904761905,88742.35272727268,,84369.11904761905,88742.35272727268,,-1059.0702658565133,-1101.592105227362,42.52183937084874,-1970.3410142288049,-2144.6771768832923,174.33616265448745,43.48410713906166,43.86095707749109,45.05255555449881,88126.83181071958,84369.11904761905,80611.40628451853,107720.96836379738,93343.12500000001,78965.28163620265,28.97767631372065,25.2714811442918,-2571420.0960000004,3495.986755605832,3925.920030288554,0.8904885297291393,21.08168505430525,74457.0,83041.028,88351.486,92643.5,96935.514,103046.178,110830.0,64563.544,59398.578,downtrend,110830.0,74457.0,neutral,64563.544,88351.486,0.22071591565171983,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08907791868680351,True,弱势下轨区域,看涨交叉,中性
2025-04-03,82485.1,83889.2,81172.2,83181.5,239163.519,19745607618.6561,4066509.0,121059.01,9995687106.8884,84468.93333333335,88501.02545454541,,84468.93333333335,88501.02545454541,,-1060.293227986287,-1093.3323297791471,33.03910179286004,-1944.2970782612101,-2104.601157158876,160.30407889766593,45.22645659120829,44.949711727510554,45.48370595019115,87975.4044897491,84468.93333333335,80962.4621769176,107667.63339452629,93188.66800000002,78709.70260547375,31.687023947447965,29.819698104686054,-2332256.5770000005,3440.3448444911296,3901.741629682783,0.881745940919936,19.677149508466385,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.232637824145057,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08302392413500538,True,弱势下轨区域,看涨交叉,中性
2025-04-04,83181.7,84686.2,81624.6,83861.3,353109.206,29383845902.268,5495133.0,175192.252,14576752174.1623,84465.19523809526,88272.83272727267,,84465.19523809526,88272.83272727267,,-994.9392156607792,-1073.6537069554736,78.71449129469443,-1878.3180276176136,-2059.3445312506237,181.02650363301018,46.945910799564075,46.022682793261254,45.906494038372806,87974.08130714942,84465.19523809526,80956.3091690411,107576.21232943493,93033.48400000004,78490.75567056515,26.253346920856014,28.972682394008203,-1979147.3710000005,3413.291641313191,3884.938797089127,0.8785959881454689,18.677051943221127,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.25076461569228725,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08308477969329536,True,弱势下轨区域,看跌交叉,中性
2025-04-05,83861.4,84244.5,82333.8,83506.1,99574.204,8287351555.4536,1673031.0,49164.812,4092690380.8305,84427.2523809524,88037.96909090904,,84427.2523809524,88037.96909090904,,-960.7326337457926,-1051.0694923135375,90.33685856774491,-1830.2743491792353,-2013.530494836346,183.25614565711066,46.13103862143799,45.53575778815867,45.717458170801315,87959.49215742905,84427.2523809524,80895.01260447575,107565.94606558725,92911.03500000003,78256.12393441281,30.925618090187157,29.62199631949704,-2078721.5750000004,3305.963666933677,3845.454021147344,0.8597069809580761,17.74838991835053,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.24129324711685904,2025-07-20 15:09:01,死叉,看涨,看跌区域,0.08367534597806141,True,弱势下轨区域,看涨交叉,中性
2025-04-06,83506.1,83790.5,77111.0,78390.0,281191.753,22582931441.791,4458658.0,135853.523,10906301844.5319,84229.55714285716,87692.71090909085,,84229.55714285716,87692.71090909085,,-1331.1060224591783,-1107.0767983426656,-224.02922411651275,-2035.8506323685287,-2017.9945223427826,-17.856110025746148,36.34535115902229,39.254645312080804,43.108466716229785,88540.66678923709,84229.55714285716,79918.44749647722,107686.44919510034,92752.34600000003,77818.24280489972,25.751755957772314,27.643573656271823,-2359913.3280000007,3546.9305478669858,3902.1349407243974,0.9089717812804621,17.940563131119063,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.10487300846610226,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.10236572036270107,False,突破下轨,看跌交叉,超强看跌
2025-04-07,78390.1,81200.0,74457.0,79140.0,693843.503,53937100469.049,10521238.0,346063.905,26911968310.812,83999.89523809527,87391.04909090903,,83999.89523809527,87391.04909090903,,-1546.2862441296602,-1194.9186875000646,-351.3675566295956,-2163.9391013335407,-2047.1834381409342,-116.75566319260656,38.408018565944744,40.517589332137725,43.59001817547795,88826.40137833604,83999.89523809527,79173.3890978545,107759.67483577394,92591.15500000004,77422.63516422614,25.04188460199593,27.23975288331846,-1666069.8250000007,3775.221223019344,3958.95224190991,0.9535909989149228,18.795992122737452,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.12487167522165189,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.11491695618334241,False,突破下轨,看跌交叉,超强看跌
2025-04-08,79140.1,80832.1,76200.1,76297.9,328409.534,25796580911.5206,5357269.0,164156.315,12892077293.0506,83696.64761904764,86999.8054545454,,83696.64761904764,86999.8054545454,,-1923.9734691520716,-1340.729643830466,-583.2438253216055,-2404.7400467919506,-2118.6947598711376,-286.04528692081294,33.92216204597415,37.421854690269065,42.20852958305692,89517.95785304403,83696.64761904764,77875.33738505124,107926.24376248952,92417.13400000003,76908.02423751054,19.14787539963226,23.31383865313349,-1994479.3590000006,3836.4197070893906,3972.4131970717117,0.9657655225587888,19.59031904352596,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.0490873941737216,2025-07-20 15:09:01,死叉,看跌,强买入,0.13910497969984606,False,突破下轨,看跌交叉,看跌
2025-04-09,76298.0,83554.9,74578.5,82588.0,560649.862,44072322884.0975,8799174.0,279060.371,21941548090.1517,83495.60952380954,86745.75818181814,,83495.60952380954,86745.75818181814,,-1696.1822811308666,-1411.820171290546,-284.3621098403205,-2284.096154924933,-2151.7750388818968,-132.32111604303645,48.31096793801289,46.857463045862076,46.06859037447042,89162.53640710066,83495.60952380954,77828.68264051843,107947.14820438177,92315.42100000003,76683.6937956183,34.78577701820599,26.325179006611382,-1433829.4970000007,4203.561156583005,4072.492933130277,1.0321837816798822,19.175893213579435,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.21681221251916538,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.1357419130325683,False,弱势下轨区域,看涨交叉,超强看跌
2025-04-10,82587.9,82706.9,78416.0,79560.2,293662.1,23687469484.8299,4989231.0,144665.485,11670843510.5127,83275.44761904763,86420.57818181814,,83275.44761904763,86420.57818181814,,-1739.9175921554997,-1477.4396554635368,-262.4779366919629,-2320.9151466040057,-2185.6030604263187,-135.31208617768698,43.41069787868638,43.539371895214664,44.60520242832576,89172.90529975008,83275.44761904763,77377.98993834517,108009.6613707696,92175.53400000003,76341.40662923046,35.78318972679151,29.905614048209912,-1727491.5970000005,4209.799645398504,4076.861074467671,1.0326080699103026,18.79106922862909,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.1360762615825611,2025-07-20 15:09:01,死叉,看跌,看跌区域,0.141637369700635,False,弱势下轨区域,看涨交叉,超强看跌
2025-04-11,79560.3,84300.0,78935.5,83378.3,295777.871,24267636755.0135,4822203.0,150572.211,12356304190.9968,83243.44761904763,86163.12909090905,,83243.44761904763,86163.12909090905,,-1449.777250739964,-1471.9071745188223,22.129923778858256,-2149.885808756604,-2178.459610092376,28.573801335771805,50.261920588454835,48.379340076000744,46.78050338381293,89131.02478509462,83243.44761904763,77355.87045300064,107986.2468320389,92063.50800000003,76140.76916796116,52.589665076313246,41.05287727377024,-1431713.7260000005,4292.278242155754,4102.6138529783175,1.0462301342447202,17.802248161985947,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,downtrend,111959.5,74457.0,neutral,64256.32,88782.955,0.2378854743017133,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.14145442877355804,False,中轨附近,看涨交叉,中性
2025-04-12,83378.3,85884.2,82756.0,85237.8,158002.837,13313650656.6862,2750499.0,82997.381,6994512695.9162,83311.68095238096,85966.2345454545,,83311.68095238096,85966.2345454545,,-1057.6014590241975,-1389.0460314198974,331.4445723956999,-1899.9312958532828,-2122.7539472445574,222.82265139127458,53.2316659607489,50.547174433153586,47.79921259511746,89256.63730613644,83311.68095238096,77366.72459862549,107895.51266669024,91946.21100000004,75996.90933330984,58.87939424149638,49.08408301486704,-1273710.8890000004,4209.129796287486,4083.1255759187507,1.030859746541198,16.75307011080246,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.14271603419341589,False,强势上轨区域,看涨交叉,中性
2025-04-13,85237.9,86100.0,82991.5,83713.7,207038.38,17457667797.3317,3377742.0,104685.133,8828549442.2567,83200.70476190478,85747.51636363631,,83200.70476190478,85747.51636363631,,-859.86941185061,-1283.2107075060399,423.3412956554298,-1752.9255308416905,-2048.788263963984,295.8627331222933,50.56667019704329,48.78403428670354,47.04604129813854,89023.23057136171,83200.70476190478,77378.17895244785,107785.33660930613,91801.89100000003,75818.44539069393,68.73839872771727,60.0691526818423,-1480749.2690000003,4130.513382266951,4063.6330644003756,1.0164582571326342,15.855946431950757,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.1399633771401152,False,强势上轨区域,看涨交叉,中性
2025-04-14,83713.8,85755.0,83630.9,84553.9,209349.356,17726843976.2684,3632120.0,105627.155,8944536222.2804,83062.15714285716,85546.27818181814,,83062.15714285716,85546.27818181814,,-628.1275582319795,-1152.1940776512279,524.0665194192484,-1576.4609741025488,-1954.322805991697,377.8618318891481,51.99352627217434,49.797648116210254,47.5112866935749,88604.06584055186,83062.15714285716,77520.24844516246,107661.75786545263,91665.69800000005,75669.63813454747,71.52887559638253,66.38222285519872,-1271399.9130000004,3987.198140676455,4024.842403112368,0.9906470220034446,15.022903015874174,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.13344003787821854,False,强势上轨区域,看涨交叉,中性
2025-04-15,84553.9,86443.0,83560.0,83608.7,184522.182,15709860552.1604,3121181.0,92743.662,7897738727.0453,82883.05714285716,85310.10909090906,,82883.05714285716,85310.10909090906,,-514.8058488928073,-1024.7164318995437,509.9105830067365,-1464.9614732200862,-1856.4505394373748,391.4890662172886,50.23678478087747,48.66009816328667,47.03689480477083,88089.48644976919,82883.05714285716,77676.62783594512,107537.17739830607,91518.38300000005,75499.58860169402,67.66194307958885,69.30973913456289,-1455922.0950000004,3908.326844913851,4002.005555050121,0.9765920589445316,14.520153392835912,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.12563313869898007,False,强势上轨区域,看跌交叉,中性
2025-04-16,83608.6,85493.5,83063.9,83990.0,209441.418,17600465000.7882,3500261.0,104313.038,8765949261.3331,82745.73333333334,85050.7836363636,,82745.73333333334,85050.7836363636,,-389.73720654567296,-897.7205868287696,507.9833802830966,-1343.2395925994788,-1753.8083500697956,410.56875747031677,50.956674991802316,49.15210037422188,47.25368995496166,87668.26726669181,82745.73333333334,77823.19939997487,107279.79532621632,91336.47900000004,75393.16267378375,72.20115307208975,70.46399058268706,-1246480.6770000004,3802.703498848576,3970.557443949119,0.957725345251876,13.82337126351124,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.11897976451615963,False,强势上轨区域,看涨交叉,中性
2025-04-17,83990.1,85441.5,83700.0,84915.0,141033.195,11925437240.4436,2398235.0,72010.546,6090740216.0383,82637.34285714287,84846.91272727268,,82637.34285714287,84846.91272727268,,-213.51833055808675,-760.880135574633,547.3618050165462,-1186.201186705861,-1640.2869173970087,454.0857306911478,52.74269530715332,50.36374498270022,47.782791012789865,87254.3169701583,82637.34285714287,78020.36874412744,107170.54578173853,91216.42600000004,75262.30621826154,77.31845801080318,72.39385138749394,-1105447.4820000003,3655.4746775022495,3925.9762950701365,0.931099528566294,13.176359286281187,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.11174062363057587,False,强势上轨区域,看涨交叉,中性
2025-04-18,84914.9,85100.0,84260.0,84421.0,55218.842,4669701038.4181,1026255.0,27406.677,2318092065.5433,82639.25714285715,84627.2345454545,,82639.25714285715,84627.2345454545,,-112.4292587095988,-631.1899602016261,518.7607014920274,-1070.7023437332973,-1526.3700026642664,455.6676589309691,51.66067243196564,49.699650177503464,47.52300867838283,87259.15356163647,82639.25714285715,78019.36072407784,107102.97047978298,91110.49500000004,75118.0195202171,83.30552311029537,77.6083780643961,-1160666.3240000003,3454.3693433949456,3864.2567691687336,0.8939285222855515,12.575562450281854,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.11180875962602076,False,强势上轨区域,看涨交叉,中性
2025-04-19,84421.0,85600.0,84317.2,85046.9,73380.566,6243873371.14,1278384.0,37104.342,3157189773.8348,82755.55238095239,84424.11636363632,,82755.55238095239,84424.11636363632,,17.982170900591882,-501.35553398118253,519.3377048817745,-935.3023212730914,-1408.1564663860313,472.85414511293993,52.976950363513275,50.56680775864126,47.889291881361345,87487.70399129718,82755.55238095239,78023.4007706076,107071.17295745722,91035.90500000004,75000.63704254286,86.24478558318037,82.28958890142631,-1087285.7580000001,3299.257247438164,3812.6276337853587,0.8653499802084013,12.263722460732,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.1143645706951738,False,强势上轨区域,超买交叉,中性
2025-04-20,85046.9,85283.6,83900.0,85138.8,90651.818,7672458746.815,1426040.0,44964.07,3805208941.1624,82888.21904761906,84308.19454545449,,82888.21904761906,84308.19454545449,,127.28249699516164,-375.6279277859137,502.91042478107533,-810.2637904632429,-1288.5779312014736,478.31414073823066,53.17854877649075,50.697844410149074,47.94373031284141,87722.8689720563,82888.21904761906,78053.56912318182,107001.50331449388,90940.53800000004,74879.57268550621,86.86717837477056,85.47249568941544,-996633.9400000002,3162.424586906867,3764.0470811096516,0.8401660549831845,11.73085238229812,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.11665469423730158,False,强势上轨区域,超买交叉,中性
2025-04-21,85138.9,88418.2,85100.0,87466.0,274069.871,23894438019.9122,3962240.0,142309.183,12402163704.5237,83123.86190476191,84286.86545454542,,83123.86190476191,84286.86545454542,,397.111726875577,-221.07999685361554,618.1917237291925,-582.9445276685146,-1147.4512504948818,564.5067228263672,58.07975533922849,53.943989598592104,49.312012884195305,88331.27834835742,83123.86190476191,77916.44546116641,106928.6083051431,90869.57300000005,74810.53769485699,90.19700315941793,87.76965570578962,-722564.0690000001,3173.5514021278045,3755.130139487458,0.8451242125421959,12.616383333513243,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,看涨区域,0.1252929381351851,False,强势上轨区域,超买交叉,中性
2025-04-22,87466.0,94142.5,87017.5,93404.9,334005.081,30146810687.6233,4829876.0,177605.55,16036484444.5302,83518.3380952381,84454.0727272727,,83518.3380952381,84454.0727272727,,1077.749308954255,38.68586430795855,1039.0634446462964,-88.72683534066891,-935.7063674640392,846.9795321233703,67.44522936176706,60.85092157797215,52.559155696399074,90290.95760659473,83518.3380952381,76745.71858388146,106909.23294718361,90858.62300000005,74808.01305281649,92.82285834936336,89.96234662785061,-388558.9880000001,3455.7977305472473,3822.527536697709,0.9040609118888702,14.98492078703411,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,强卖出,0.16218281315975527,False,突破上轨,超买交叉,中性
2025-04-23,93404.9,94904.3,91898.0,93632.1,232748.428,21736791484.5585,3900078.0,115506.413,10789641621.999,84049.14761904762,84617.0545454545,,84049.14761904762,84617.0545454545,,1616.8545449537341,354.31960043711365,1262.5349445166205,345.63292577634274,-679.4385088159628,1025.0714345923056,67.74214186081437,61.085346427857324,52.67749807139928,92050.48838922093,84049.14761904762,76047.80684887432,106893.88618819787,90850.09100000003,74806.29581180219,93.87794289942588,92.29926813606905,-155810.5600000001,3423.690749793873,3806.202985963755,0.8995029330856805,17.33643413393151,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,强卖出,0.1903967142281882,False,突破上轨,超买交叉,中性
2025-04-24,93632.2,93980.6,91619.0,93931.6,157092.728,14589477688.5148,2683732.0,80302.4,7459609794.2643,84561.05714285716,84792.18181818178,,84561.05714285716,84792.18181818178,,2044.6964871760865,692.3949777849082,1352.3015093911783,730.2573569024971,-397.4993356722708,1127.7566925747678,68.15446299910278,61.40522738642878,52.83575516312049,93585.04220101019,84561.05714285716,75537.07208470412,106839.77922578937,90824.25800000003,74808.73677421069,94.1409275653134,93.61390960470088,1282.1679999998887,3347.827124808596,3777.31092624448,0.8862990604104466,19.358785403001036,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,死叉,看涨,强卖出,0.21343122621818564,False,突破上轨,超买交叉,中性
2025-04-25,93931.5,95769.6,92788.0,94591.8,191830.477,18114328489.7902,3288571.0,94332.019,8908813873.0707,85072.03333333334,84948.25636363632,,85072.03333333334,84948.25636363632,,2409.2644306588336,1035.7688683596932,1373.4955622991404,1088.469958730857,-100.30547679164522,1188.775435522502,69.09230581425604,62.12581453773035,53.18788784737305,95044.9750154817,85072.03333333334,75099.09165118498,106682.14032080938,90765.57600000003,74849.01167919068,92.38081369656875,93.46656138710267,193112.6449999999,3321.668044465125,3761.3967077195907,0.8830943137818987,21.606733452798967,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2344587590394578,False,强势上轨区域,超买交叉,看涨
2025-04-26,94591.8,95157.1,93833.0,94575.7,72538.209,6848477987.1194,1340715.0,35871.715,3386854791.019,85599.15714285715,84954.6727272727,,85599.15714285715,84954.6727272727,,2666.154250416992,1361.845944771153,1304.308305645839,1388.4943835004378,197.4544952667714,1191.0398882336665,69.03890960308802,62.09612781871526,53.17800800996362,96326.9155614584,85599.15714285715,74871.3987242559,106540.45571396653,90711.95900000002,74883.46228603351,91.83829523412317,92.78667883200177,120574.4359999999,3178.9846127176165,3712.650773565199,0.85625737689971,23.694113784754187,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2506510292080939,False,强势上轨区域,超买交叉,看涨
2025-04-27,94575.7,95280.5,93547.3,93697.1,83816.183,7891352346.555,1503584.0,42053.018,3960324881.5631,86328.06666666668,85091.11636363632,,86328.06666666668,85091.11636363632,,2766.9499297099537,1642.8667417589131,1124.0831879510406,1594.1427947609336,476.79215516560384,1117.3506395953298,66.03950818904323,60.44120463670577,52.63358155074508,97077.52906249557,86328.06666666668,75578.6042708378,106220.89773913751,90608.50500000002,74996.11226086253,88.43152065056135,90.8835431937511,36758.252999999895,3075.7142832377867,3673.0617580938942,0.8373706966565964,25.44549391181941,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2490374871323166,False,强势上轨区域,超买交叉,看涨
2025-04-28,93697.0,95578.8,92700.0,94969.0,194420.716,18333704018.2604,2926262.0,97737.227,9216963298.6244,87081.82857142857,85231.53636363632,,87081.82857142857,85231.53636363632,,2915.8508188459236,1897.4635571763151,1018.3872616696085,1825.5964724148507,746.5530186154533,1079.0434537993974,68.19377386779598,61.98134784068895,53.33924018195177,97928.891581626,87081.82857142857,76234.76556123115,105898.81785747998,90512.952,75127.08614252003,89.34799491732728,89.87260360067062,231178.96899999987,3061.648977292231,3657.1765229320167,0.8371619357431668,26.51599357415206,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.24912345521775894,False,强势上轨区域,超买交叉,看涨
2025-04-29,94969.0,95426.4,93678.7,94200.1,147831.794,14010734428.5148,2481112.0,74470.172,7059198792.2364,87934.3142857143,85297.60909090904,,87934.3142857143,85297.60909090904,,2937.945238324566,2105.5598934059653,832.3853449186008,1975.9163844468858,992.4256917817398,983.490692665146,65.48921371851728,60.48654801576543,52.85351701254307,98046.2956436839,87934.3142857143,77822.33292774469,105692.54605697251,90441.838,75191.1299430275,88.34486359140648,88.70812638643172,83347.17499999987,2967.795478914214,3618.9869924733766,0.8200624885047986,27.51002897488952,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.22998942881646797,False,强势上轨区域,超买交叉,看涨
2025-04-30,94200.1,95186.5,92848.1,94125.1,170929.31,16099511642.4903,2588053.0,85918.517,8092754197.7229,88483.70000000003,85374.65090909085,,88483.70000000003,85374.65090909085,,2915.791917536335,2267.606298232039,648.1856193042959,2090.810327312036,1212.102618887799,878.7077084242369,65.21751209548633,60.3375123799619,52.80565535235836,98627.69479926856,88483.70000000003,78339.70520073149,105444.55553300184,90360.61300000001,75276.67046699818,89.24034220613534,88.97773357162303,-87582.13500000013,2922.8386589917695,3593.375252623909,0.8133964458227655,27.86808390007045,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2292850502243584,False,强势上轨区域,超买交叉,看涨
2025-05-01,94125.2,97388.0,94086.7,96423.3,184526.755,17724494702.1216,2825368.0,96525.42,9270272677.558,89286.70476190478,85550.45999999995,,89286.70476190478,85550.45999999995,,3048.539122986738,2423.792863182979,624.7462598037591,2293.500596825179,1428.382214475275,865.1183823499039,69.40610768020736,63.250872762448004,54.10516108118576,99143.73567167042,89286.70476190478,79429.67385213914,105063.38354112144,90263.70100000002,75464.01845887859,88.95661735274582,88.8472743834292,96944.61999999988,2949.871611920929,3587.533747571431,0.8222561289960922,28.868117569691147,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2207950430257397,False,强势上轨区域,超买交叉,看涨
2025-05-02,96423.2,97865.4,96283.1,96831.2,139197.526,13503167893.5523,2240247.0,68734.402,6668888338.8506,89927.31904761906,85744.03272727267,,89927.31904761906,85744.03272727267,,3150.341188533508,2569.102528253085,581.2386602804231,2475.728274274792,1637.8514264351784,837.8768478396137,70.09445879872642,63.7471356189745,54.332896987708814,99912.9048306816,89927.31904761906,79941.73326455653,104808.83449385606,90195.364,75581.89350614394,90.60571025125876,89.6008899367133,236142.1459999999,2852.1879253551474,3547.429072620002,0.8040154903643008,29.926816311517914,74457.0,83307.59,88782.955,93208.25,97633.545,103933.965,111959.5,64256.32,58930.965000000004,neutral,111959.5,74457.0,neutral,,,,2025-07-20 15:09:01,金叉,看涨,强卖出,0.2220812515888499,False,强势上轨区域,超买交叉,看涨
